environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,intercepted,1,0,0,0,288,238,119.0,50,288.0,144.0,4.7295613288879395,0,2.109019134266704,3.336184024810791,2.250515967050371,51,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77001,intercepted,1,0,0,0,360,282,141.0,78,360.0,180.0,2.941338539123535,0,2.5285241551037076,2.7192769050598145,2.6657896265849317,79,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77002,intercepted,1,0,0,0,764,395,197.5,369,764.0,382.0,4.641254425048828,0,2.7319782959448324,2.7279138565063477,2.80287994345285,370,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77003,unsafe_intercept,0,0,1,0,499,499,249.5,0,,,2.231374740600586,0,0.8109434843063354,0.8109434843063354,0.8109434843063354,1,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77004,soldier_caught,0,1,0,0,1435,1435,717.5,0,,,0.6248793601989746,0,0.7066055536270142,0.7066055536270142,0.7066055536270142,1,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77005,soldier_caught,0,1,0,0,568,568,284.0,0,,,0.26938682794570923,0,2.4094505310058594,2.4094505310058594,2.4094505310058594,1,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77006,intercepted,1,0,0,0,528,151,75.5,377,528.0,264.0,4.0623555183410645,0,2.4527369879540943,1.83309805393219,2.5639331427968797,378,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77007,intercepted,1,0,0,0,436,200,100.0,236,436.0,218.0,2.036670446395874,0,2.539568510488116,2.49752140045166,2.6359770743424913,237,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77008,intercepted,1,0,0,0,554,33,16.5,521,554.0,277.0,2.876715898513794,0,2.5986856696021055,3.462251663208008,2.690540375889496,522,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77009,intercepted,1,0,0,0,567,291,145.5,276,567.0,283.5,2.6286916732788086,0,2.612707901732586,3.1671316623687744,2.6915489365523566,277,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77010,intercepted,1,0,0,0,173,77,38.5,96,173.0,86.5,3.9140076637268066,0,2.585342298463448,2.8810031414031982,2.677385605608546,97,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77011,intercepted,1,0,0,0,406,102,51.0,304,406.0,203.0,3.8065853118896484,0,2.711357626758638,2.7408785820007324,2.763042925832303,305,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77012,intercepted,1,0,0,0,85,37,18.5,48,85.0,42.5,3.7550442218780518,0,2.4539234723363603,3.5049054622650146,2.5563151250757215,49,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77013,soldier_caught,0,1,0,0,1131,1131,565.5,0,,,1.5480592250823975,0,1.1092720031738281,1.1092720031738281,1.1092720031738281,1,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77014,intercepted,1,0,0,0,208,13,6.5,195,208.0,104.0,4.772366523742676,0,2.7881349404247437,3.0220656394958496,2.8351571407975715,196,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77015,intercepted,1,0,0,0,383,79,39.5,304,383.0,191.5,2.5845348834991455,0,2.6029291480291086,1.5433409214019775,2.7208763135376826,305,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77016,intercepted,1,0,0,0,208,34,17.0,174,208.0,104.0,2.5507404804229736,0,2.6174375968320027,2.368971586227417,2.694684134755522,175,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77017,soldier_caught,0,1,0,0,717,642,321.0,75,,,1.9705978631973267,0,2.401197598952996,1.066681981086731,2.510479201594438,76,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
