environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions,instance_id,instance_name,family,training_seed
77029,soldier_caught,0,1,0,0,208,208,104.0,0,,,1.0801197290420532,0,1.2510684728622437,1.2510684728622437,1.2510684728622437,1,0,0,0,0,208,0,rmpc,rmpc,RMPC,
77030,soldier_caught,0,1,0,0,245,245,122.5,0,,,1.3338195085525513,0,1.0282388925552368,1.0282388925552368,1.0282388925552368,1,0,0,0,0,245,0,rmpc,rmpc,RMPC,
77031,intercepted,1,0,0,0,682,267,133.5,415,682.0,341.0,2.037731885910034,0,1.1469518267907775,1.4363324642181396,1.248037086831577,416,0,0,414,1,682,415,rmpc,rmpc,RMPC,
77032,intercepted,1,0,0,0,195,184,92.0,11,195.0,97.5,3.47717547416687,0,1.3963025410970051,2.1285111904144287,1.491175628272247,12,0,0,10,1,195,11,rmpc,rmpc,RMPC,
77033,unsafe_intercept,0,0,1,0,16,15,7.5,1,,,2.552212715148926,0,1.7566425502300262,0.7413615584373474,2.028937786521355,2,0,0,0,1,16,1,rmpc,rmpc,RMPC,
77034,intercepted,1,0,0,0,64,37,18.5,27,64.0,32.0,3.737484931945801,0,1.122556994003909,1.1019847393035889,1.2228952183020367,28,0,0,26,1,64,27,rmpc,rmpc,RMPC,
77035,soldier_caught,0,1,0,0,35,35,17.5,0,,,1.6373635530471802,0,2.0075533390045166,2.0075533390045166,2.0075533390045166,1,0,0,0,0,35,0,rmpc,rmpc,RMPC,
77036,intercepted,1,0,0,0,239,15,7.5,224,239.0,119.5,2.9662725925445557,0,1.111575100488133,1.023306965827942,1.198059322264928,225,0,0,223,1,239,224,rmpc,rmpc,RMPC,
77037,intercepted,1,0,0,0,1198,1161,580.5,37,1198.0,599.0,3.9912681579589844,0,1.1438650512381603,1.1219234466552734,1.2241042169803376,38,0,0,36,1,1198,37,rmpc,rmpc,RMPC,
77038,intercepted,1,0,0,0,646,150,75.0,496,646.0,323.0,2.1150295734405518,0,1.1101337239835825,0.5428081154823303,1.2034079029742757,497,0,0,495,1,646,496,rmpc,rmpc,RMPC,
77039,soldier_caught,0,1,0,0,276,276,138.0,0,,,1.9417202472686768,0,1.3701748847961426,1.3701748847961426,1.3701748847961426,1,0,0,0,0,276,0,rmpc,rmpc,RMPC,
77040,unsafe_intercept,0,0,1,0,56,56,28.0,0,,,2.4703831672668457,0,1.1675270795822144,1.1675270795822144,1.1675270795822144,1,0,0,0,0,56,0,rmpc,rmpc,RMPC,
77041,unsafe_intercept,0,0,1,0,44,44,22.0,0,,,2.444850444793701,0,0.3259643018245697,0.3259643018245697,0.3259643018245697,1,0,0,0,0,44,0,rmpc,rmpc,RMPC,
77042,unsafe_intercept,0,0,1,0,10,10,5.0,0,,,2.229530096054077,0,0.884209156036377,0.884209156036377,0.884209156036377,1,0,0,0,0,10,0,rmpc,rmpc,RMPC,
77043,intercepted,1,0,0,0,358,39,19.5,319,358.0,179.0,4.213113307952881,0,1.14337704712525,1.1374626159667969,1.2268664686499142,320,0,0,318,1,358,319,rmpc,rmpc,RMPC,
77044,intercepted,1,0,0,0,90,15,7.5,75,90.0,45.0,3.668275833129883,0,1.2108061058740867,0.4753764569759369,1.3120623347183786,76,0,0,74,1,90,75,rmpc,rmpc,RMPC,
77045,intercepted,1,0,0,0,471,470,235.0,1,471.0,235.5,2.93376088142395,0,1.5301328301429749,1.4449896812438965,1.532499864171544,2,0,0,0,1,471,1,rmpc,rmpc,RMPC,
77046,intercepted,1,0,0,0,644,618,309.0,26,644.0,322.0,3.9496514797210693,0,1.216731541134693,1.5571742057800293,1.345700733179244,27,0,0,25,1,644,26,rmpc,rmpc,RMPC,
77047,unsafe_intercept,0,0,1,0,11,11,5.5,0,,,2.430607557296753,0,0.9727330803871155,0.9727330803871155,0.9727330803871155,1,0,0,0,0,11,0,rmpc,rmpc,RMPC,
77048,intercepted,1,0,0,0,239,83,41.5,156,239.0,119.5,4.3824143409729,0,1.1606243712127589,1.094339370727539,1.2555086722105382,157,0,0,155,1,239,156,rmpc,rmpc,RMPC,
