environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,intercepted,1,0,0,0,220,9,4.5,211,220.0,110.0,3.6436767578125,0,1.101942362720674,1.2268307209014893,1.1957343282571273,212,lr_ppo_seed56,lr_ppo,LR-PPO,56
77001,intercepted,1,0,0,0,197,17,8.5,180,197.0,98.5,7.463625907897949,0,1.1295420944032089,0.6790573596954346,1.2284885235554872,181,lr_ppo_seed56,lr_ppo,LR-PPO,56
77002,intercepted,1,0,0,0,102,58,29.0,44,102.0,51.0,13.593982696533203,0,1.0550611403253343,0.3675353527069092,1.1333958472735488,45,lr_ppo_seed56,lr_ppo,LR-PPO,56
77003,intercepted,1,0,0,0,57,30,15.0,27,57.0,28.5,10.894847869873047,0,1.18010148193155,1.7245160341262817,1.2730517912916257,28,lr_ppo_seed56,lr_ppo,LR-PPO,56
77004,intercepted,1,0,0,0,79,71,35.5,8,79.0,39.5,14.302953720092773,0,1.1765397323502436,1.1365764141082764,1.2559937692724428,9,lr_ppo_seed56,lr_ppo,LR-PPO,56
77005,intercepted,1,0,0,0,80,13,6.5,67,80.0,40.0,3.6271450519561768,0,1.1368095719200724,1.07563054561615,1.2724721985557481,68,lr_ppo_seed56,lr_ppo,LR-PPO,56
77006,intercepted,1,0,0,0,109,31,15.5,78,109.0,54.5,7.514184951782227,0,1.0593891128709045,1.6986907720565796,1.1666107401395607,79,lr_ppo_seed56,lr_ppo,LR-PPO,56
77007,soldier_caught,0,1,0,0,200,16,8.0,184,,,1.0673567056655884,0,1.1786694563723898,0.9660471081733704,1.281149212581593,185,lr_ppo_seed56,lr_ppo,LR-PPO,56
77008,intercepted,1,0,0,0,17,9,4.5,8,17.0,8.5,8.863863945007324,0,1.2948350641462538,0.8060560822486877,1.3714207137786147,9,lr_ppo_seed56,lr_ppo,LR-PPO,56
77009,intercepted,1,0,0,0,203,136,68.0,67,203.0,101.5,11.268712043762207,0,1.115874336046331,0.7869227528572083,1.2161607656358815,68,lr_ppo_seed56,lr_ppo,LR-PPO,56
77010,intercepted,1,0,0,0,80,10,5.0,70,80.0,40.0,2.265009641647339,0,1.195320319541743,1.8878767490386963,1.2775766458132811,71,lr_ppo_seed56,lr_ppo,LR-PPO,56
77011,intercepted,1,0,0,0,47,17,8.5,30,47.0,23.5,8.870427131652832,0,1.070865580151158,1.0963531732559204,1.1484367985622168,31,lr_ppo_seed56,lr_ppo,LR-PPO,56
77012,intercepted,1,0,0,0,152,10,5.0,142,152.0,76.0,2.43405818939209,0,1.12485700543527,0.9393090605735779,1.221906023266873,143,lr_ppo_seed56,lr_ppo,LR-PPO,56
77013,intercepted,1,0,0,0,227,29,14.5,198,227.0,113.5,10.029394149780273,0,1.0812958598735944,2.19134259223938,1.1779327562066613,199,lr_ppo_seed56,lr_ppo,LR-PPO,56
77014,intercepted,1,0,0,0,299,10,5.0,289,299.0,149.5,5.649531841278076,0,1.0983394103831259,0.7451168894767761,1.180951902612927,290,lr_ppo_seed56,lr_ppo,LR-PPO,56
77015,intercepted,1,0,0,0,23,9,4.5,14,23.0,11.5,8.88227367401123,0,1.1661894083023072,2.1223042011260986,1.230170337133713,15,lr_ppo_seed56,lr_ppo,LR-PPO,56
77016,intercepted,1,0,0,0,31,8,4.0,23,31.0,15.5,12.058633804321289,0,1.2363493045171101,1.5378823280334473,1.37349228050007,24,lr_ppo_seed56,lr_ppo,LR-PPO,56
