environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,intercepted,1,0,0,0,45,9,4.5,36,45.0,22.5,12.634657859802246,0,1.1138155162334442,0.8832901120185852,1.213239109621508,37,ppo_seed47,ppo,PPO,47
77001,intercepted,1,0,0,0,54,17,8.5,37,54.0,27.0,7.196549892425537,0,1.1794157937953347,1.0380656719207764,1.271436713072292,38,ppo_seed47,ppo,PPO,47
77002,intercepted,1,0,0,0,201,58,29.0,143,201.0,100.5,13.240352630615234,0,1.0746505070063803,1.3431233167648315,1.176356033718602,144,ppo_seed47,ppo,PPO,47
77003,intercepted,1,0,0,0,88,30,15.0,58,88.0,44.0,10.894830703735352,0,1.1804168214232236,0.7068081498146057,1.2686125356483728,59,ppo_seed47,ppo,PPO,47
77004,soldier_caught,0,1,0,0,128,71,35.5,57,,,1.0826640129089355,0,1.1909302318918293,1.243523359298706,1.2819135237921928,58,ppo_seed47,ppo,PPO,47
77005,intercepted,1,0,0,0,36,13,6.5,23,36.0,18.0,7.340373516082764,0,0.9865873232483864,0.307714581489563,1.1513864058433931,24,ppo_seed47,ppo,PPO,47
77006,intercepted,1,0,0,0,87,31,15.5,56,87.0,43.5,2.45412015914917,0,1.0234954762354231,0.4269869327545166,1.1324044325275548,57,ppo_seed47,ppo,PPO,47
77007,intercepted,1,0,0,0,329,16,8.0,313,329.0,164.5,6.552701950073242,0,1.1922963870938417,1.4852756261825562,1.2901194908423586,314,ppo_seed47,ppo,PPO,47
77008,soldier_caught,0,1,0,0,143,9,4.5,134,,,1.259946346282959,0,1.170754768230297,0.42743706703186035,1.2491717913076765,135,ppo_seed47,ppo,PPO,47
77009,intercepted,1,0,0,0,344,136,68.0,208,344.0,172.0,8.736034393310547,0,1.103655137656408,1.2633885145187378,1.2057287438992847,209,ppo_seed47,ppo,PPO,47
77010,intercepted,1,0,0,0,152,10,5.0,142,152.0,76.0,8.580021858215332,0,1.1624855563773975,1.2544413805007935,1.2483875484493772,143,ppo_seed47,ppo,PPO,47
77011,intercepted,1,0,0,0,200,17,8.5,183,200.0,100.0,2.4901788234710693,0,1.0951900089402562,0.7279075384140015,1.190348713362704,184,ppo_seed47,ppo,PPO,47
77012,soldier_caught,0,1,0,0,35,10,5.0,25,,,1.9262052774429321,0,0.9801909212882702,1.215448260307312,1.0560021948503284,26,ppo_seed47,ppo,PPO,47
77013,intercepted,1,0,0,0,47,29,14.5,18,47.0,23.5,14.313295364379883,0,1.1457889989802712,1.1181772947311401,1.1839655835973206,19,ppo_seed47,ppo,PPO,47
77014,intercepted,1,0,0,0,357,10,5.0,347,357.0,178.5,4.359268665313721,0,1.100757623540944,0.9958837032318115,1.186811669505748,348,ppo_seed47,ppo,PPO,47
77015,intercepted,1,0,0,0,76,9,4.5,67,76.0,38.0,8.873013496398926,0,1.1463966132963406,1.397341251373291,1.2236955981292914,68,ppo_seed47,ppo,PPO,47
77016,intercepted,1,0,0,0,103,8,4.0,95,103.0,51.5,3.730513572692871,0,1.1540575977414846,0.306194543838501,1.2542484200265123,96,ppo_seed47,ppo,PPO,47
77017,intercepted,1,0,0,0,433,14,7.0,419,433.0,216.5,4.859132766723633,0,1.1681940014518442,1.8088284730911255,1.2490424390003654,420,ppo_seed47,ppo,PPO,47
77018,intercepted,1,0,0,0,209,77,38.5,132,209.0,104.5,3.987555503845215,0,1.168187575680869,1.1188910007476807,1.258871471835394,133,ppo_seed47,ppo,PPO,47
77019,intercepted,1,0,0,0,26,8,4.0,18,26.0,13.0,9.112486839294434,0,1.1176625623514778,1.4720673561096191,1.1960607993161319,19,ppo_seed47,ppo,PPO,47
77020,intercepted,1,0,0,0,57,10,5.0,47,57.0,28.5,7.089316368103027,0,1.1799463511755068,0.6222825646400452,1.2747163238869421,48,ppo_seed47,ppo,PPO,47
77021,intercepted,1,0,0,0,255,41,20.5,214,255.0,127.5,2.505601644515991,0,1.1281781904919204,0.914139449596405,1.206400899447337,215,ppo_seed47,ppo,PPO,47
77022,intercepted,1,0,0,0,63,16,8.0,47,63.0,31.5,3.5210154056549072,0,1.1905541416878502,0.7363945841789246,1.3074601286920284,48,ppo_seed47,ppo,PPO,47
77023,intercepted,1,0,0,0,54,12,6.0,42,54.0,27.0,13.180529594421387,0,1.049770049230997,2.203974962234497,1.1431643899263675,43,ppo_seed47,ppo,PPO,47
77024,intercepted,1,0,0,0,89,18,9.0,71,89.0,44.5,8.89749526977539,0,1.1448444610254631,2.258805751800537,1.2485116456523617,72,ppo_seed47,ppo,PPO,47
77025,intercepted,1,0,0,0,241,57,28.5,184,241.0,120.5,12.81489372253418,0,1.1961480139075098,1.8828903436660767,1.2895016663525205,185,ppo_seed47,ppo,PPO,47
77026,soldier_caught,0,1,0,0,103,10,5.0,93,,,1.6817487478256226,0,1.1940065482036863,1.1157385110855103,1.3072524980677087,94,ppo_seed47,ppo,PPO,47
77027,intercepted,1,0,0,0,217,21,10.5,196,217.0,108.5,2.6880574226379395,0,1.0992847948812592,0.9172152876853943,1.1919740904960598,197,ppo_seed47,ppo,PPO,47
77028,intercepted,1,0,0,0,18,10,5.0,8,18.0,9.0,11.501891136169434,0,1.0332868562804327,1.2450979948043823,1.0918736131607978,9,ppo_seed47,ppo,PPO,47
77029,soldier_caught,0,1,0,0,230,15,7.5,215,,,1.6543985605239868,0,1.1352736104141783,0.7636353373527527,1.224044672354503,216,ppo_seed47,ppo,PPO,47
77030,intercepted,1,0,0,0,279,9,4.5,270,279.0,139.5,11.35525894165039,0,1.0973143610567184,1.4502991437911987,1.198289611071544,271,ppo_seed47,ppo,PPO,47
77031,intercepted,1,0,0,0,89,9,4.5,80,89.0,44.5,5.485912322998047,0,1.1161928625754367,1.1777410507202148,1.234135650598195,81,ppo_seed47,ppo,PPO,47
77032,intercepted,1,0,0,0,365,31,15.5,334,365.0,182.5,4.598282814025879,0,1.1030376348255286,1.297267198562622,1.1996716903323945,335,ppo_seed47,ppo,PPO,47
77033,unsafe_intercept,0,0,1,0,16,14,7.0,2,,,2.7922801971435547,0,1.4369585712750752,0.7975903749465942,1.7194309922289217,3,ppo_seed47,ppo,PPO,47
77034,intercepted,1,0,0,0,292,10,5.0,282,292.0,146.0,3.483017683029175,0,1.1296925572645538,0.6618230938911438,1.2325228872500436,283,ppo_seed47,ppo,PPO,47
77035,soldier_caught,0,1,0,0,35,13,6.5,22,,,1.0016250610351562,0,1.0523476626562036,0.33265718817710876,1.2091734669338454,23,ppo_seed47,ppo,PPO,47
77036,unsafe_intercept,0,0,1,0,15,13,6.5,2,,,2.9941577911376953,0,0.9757543007532755,1.0746915340423584,0.983992796999555,3,ppo_seed47,ppo,PPO,47
77037,intercepted,1,0,0,0,326,12,6.0,314,326.0,163.0,3.361870050430298,0,1.15862901139827,0.7367714047431946,1.2629341556194837,315,ppo_seed47,ppo,PPO,47
77038,intercepted,1,0,0,0,156,11,5.5,145,156.0,78.0,8.409347534179688,0,1.1191174934988153,0.5397350192070007,1.2109032457132656,146,ppo_seed47,ppo,PPO,47
77039,soldier_caught,0,1,0,0,548,13,6.5,535,,,1.278644323348999,0,1.1237622236888578,1.3242425918579102,1.2155829190365541,536,ppo_seed47,ppo,PPO,47
77040,intercepted,1,0,0,0,59,10,5.0,49,59.0,29.5,6.566102981567383,0,1.1140938806533813,0.6985258460044861,1.1857525845979606,50,ppo_seed47,ppo,PPO,47
77041,soldier_caught,0,1,0,0,68,18,9.0,50,,,1.8636019229888916,0,1.129883530385354,1.129532814025879,1.267155405429342,51,ppo_seed47,ppo,PPO,47
77042,intercepted,1,0,0,0,38,8,4.0,30,38.0,19.0,2.3648955821990967,0,1.214972754639964,1.3740864992141724,1.299949320694091,31,ppo_seed47,ppo,PPO,47
77043,soldier_caught,0,1,0,0,161,13,6.5,148,,,1.9428157806396484,0,1.1192402570639681,0.8313917517662048,1.203910316300706,149,ppo_seed47,ppo,PPO,47
77044,soldier_caught,0,1,0,0,113,13,6.5,100,,,1.2023123502731323,0,1.1890892106117588,1.2067254781723022,1.286255801273307,101,ppo_seed47,ppo,PPO,47
77045,intercepted,1,0,0,0,169,63,31.5,106,169.0,84.5,9.642613410949707,0,1.0790289719806654,1.2380861043930054,1.1782956784321348,107,ppo_seed47,ppo,PPO,47
77046,intercepted,1,0,0,0,133,13,6.5,120,133.0,66.5,6.771244049072266,0,1.165851788703075,1.4897980690002441,1.2727950085865982,121,ppo_seed47,ppo,PPO,47
77047,soldier_caught,0,1,0,0,59,9,4.5,50,,,1.7745444774627686,0,1.0473855199182736,1.4564435482025146,1.1684677535398282,51,ppo_seed47,ppo,PPO,47
77048,soldier_caught,0,1,0,0,326,34,17.0,292,,,1.4426302909851074,0,1.1362533635958876,1.051463007926941,1.228798592509502,293,ppo_seed47,ppo,PPO,47
77049,intercepted,1,0,0,0,165,34,17.0,131,165.0,82.5,3.837782382965088,0,1.0930596933220371,1.516835331916809,1.2069066096609051,132,ppo_seed47,ppo,PPO,47
77050,intercepted,1,0,0,0,144,10,5.0,134,144.0,72.0,5.531434059143066,0,1.1226901625041608,1.1010290384292603,1.2322810878887145,135,ppo_seed47,ppo,PPO,47
77051,soldier_caught,0,1,0,0,139,15,7.5,124,,,1.8859364986419678,0,1.061896484851837,1.0531469583511353,1.1511555994144425,125,ppo_seed47,ppo,PPO,47
77052,intercepted,1,0,0,0,296,17,8.5,279,296.0,148.0,4.191966533660889,0,1.1274800413953407,1.4356497526168823,1.2261043385604102,280,ppo_seed47,ppo,PPO,47
77053,intercepted,1,0,0,0,46,11,5.5,35,46.0,23.0,8.514425277709961,0,1.19350958449973,1.6130614280700684,1.2769657384191946,36,ppo_seed47,ppo,PPO,47
77054,intercepted,1,0,0,0,929,19,9.5,910,929.0,464.5,2.164344549179077,0,1.1514583212025995,1.587805986404419,1.2473264586447723,911,ppo_seed47,ppo,PPO,47
77055,intercepted,1,0,0,0,70,13,6.5,57,70.0,35.0,12.101852416992188,0,1.1583620469117988,1.2548400163650513,1.243247566912741,58,ppo_seed47,ppo,PPO,47
77056,unsafe_intercept,0,0,1,0,104,102,51.0,2,,,2.0316967964172363,0,0.793309211730957,0.6765795946121216,0.8226091149474983,3,ppo_seed47,ppo,PPO,47
77057,soldier_caught,0,1,0,0,37,10,5.0,27,,,1.6045233011245728,0,1.0179376559598106,0.8171190023422241,1.1572351690175033,28,ppo_seed47,ppo,PPO,47
77058,intercepted,1,0,0,0,11,7,3.5,4,11.0,5.5,7.646106243133545,0,0.895990002155304,0.7352372407913208,0.9306398277196133,5,ppo_seed47,ppo,PPO,47
77059,intercepted,1,0,0,0,59,11,5.5,48,59.0,29.5,8.651597023010254,0,1.1004783821349242,0.8308992385864258,1.1942634984620295,49,ppo_seed47,ppo,PPO,47
77060,intercepted,1,0,0,0,111,10,5.0,101,111.0,55.5,6.232016563415527,0,1.0555013280873204,1.671592354774475,1.1470650322467277,102,ppo_seed47,ppo,PPO,47
77061,intercepted,1,0,0,0,184,8,4.0,176,184.0,92.0,3.5128021240234375,0,1.156456270207793,1.5561386346817017,1.2645495287034043,177,ppo_seed47,ppo,PPO,47
