environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,intercepted,1,0,0,0,90,9,4.5,81,90.0,45.0,10.947014808654785,0,2.6668136417865753,2.8352062702178955,2.742881336861988,82,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77001,intercepted,1,0,0,0,330,17,8.5,313,330.0,165.0,5.868376731872559,0,2.5973025727898453,3.714237928390503,2.685802759968315,314,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77002,intercepted,1,0,0,0,358,58,29.0,300,358.0,179.0,4.244050979614258,0,2.49859462109119,0.3092019259929657,2.595392666759506,301,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77003,intercepted,1,0,0,0,87,30,15.0,57,87.0,43.5,10.894838333129883,0,2.225693109220472,2.7317960262298584,2.389865372607874,58,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77004,intercepted,1,0,0,0,174,71,35.5,103,174.0,87.0,12.482159614562988,0,2.415495663594741,2.8799643516540527,2.5185631578545205,104,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77005,intercepted,1,0,0,0,116,13,6.5,103,116.0,58.0,2.4969944953918457,0,2.1985693826125217,0.7285778522491455,2.3575223571972574,104,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77006,intercepted,1,0,0,0,85,31,15.5,54,85.0,42.5,4.787082672119141,0,2.3875048878518017,1.821746826171875,2.548881765260816,55,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77007,intercepted,1,0,0,0,163,16,8.0,147,163.0,81.5,11.552559852600098,0,2.680479298975017,2.845719814300537,2.7715974274040485,148,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77008,intercepted,1,0,0,0,235,9,4.5,226,235.0,117.5,2.2370102405548096,0,2.4790038006946378,3.1675970554351807,2.581777029833521,227,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77009,intercepted,1,0,0,0,262,136,68.0,126,262.0,131.0,4.655452728271484,0,2.740415637418041,3.25221848487854,2.8224025023439188,127,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77010,intercepted,1,0,0,0,31,10,5.0,21,31.0,15.5,10.621733665466309,0,2.4139110920104114,2.514808177947998,2.6062564221806532,22,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77011,intercepted,1,0,0,0,136,17,8.5,119,136.0,68.0,7.156897068023682,0,2.2178241834044456,1.8513749837875366,2.3493548519036813,120,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77012,intercepted,1,0,0,0,233,10,5.0,223,233.0,116.5,2.2701265811920166,0,2.5148042759725024,2.758615016937256,2.5930755705841704,224,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77013,intercepted,1,0,0,0,359,29,14.5,330,359.0,179.5,2.57305908203125,0,2.6445849388387628,2.7472808361053467,2.723008224626797,331,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77014,soldier_caught,0,1,0,0,41,10,5.0,31,,,1.5231369733810425,0,2.1557295443490148,3.259368419647217,2.2940030076434175,32,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77015,intercepted,1,0,0,0,94,9,4.5,85,94.0,47.0,8.877625465393066,0,2.318106321401374,3.0271692276000977,2.4433604297922336,86,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77016,soldier_caught,0,1,0,0,406,8,4.0,398,,,1.5474927425384521,0,2.5297336198184124,2.7629499435424805,2.6297637919489034,399,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77017,intercepted,1,0,0,0,515,14,7.0,501,515.0,257.5,3.45227313041687,0,2.534518197861563,1.2551356554031372,2.6424309329730296,502,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77018,intercepted,1,0,0,0,101,77,38.5,24,101.0,50.5,7.504400730133057,0,2.2121814393997195,2.1031813621520996,2.2661465096785687,25,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77019,intercepted,1,0,0,0,137,8,4.0,129,137.0,68.5,2.586327314376831,0,2.4244005276606635,2.593024969100952,2.5312028744604884,130,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77020,intercepted,1,0,0,0,164,10,5.0,154,164.0,82.0,7.089316368103027,0,2.526133922992214,2.286464214324951,2.580252523589026,155,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77021,intercepted,1,0,0,0,304,41,20.5,263,304.0,152.0,10.576620101928711,0,2.7420515512878243,3.266540288925171,2.796897452888438,264,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77022,intercepted,1,0,0,0,531,16,8.0,515,531.0,265.5,3.545098304748535,0,2.6801711376323256,1.699147343635559,2.737992496416607,516,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77023,unsafe_intercept,0,0,1,0,46,12,6.0,34,,,2.675114870071411,0,2.1550173904214587,2.7736430168151855,2.38330392609131,35,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77024,intercepted,1,0,0,0,215,18,9.0,197,215.0,107.5,5.4385480880737305,0,2.683589168871292,2.7068450450897217,2.77297515131289,198,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77025,intercepted,1,0,0,0,107,57,28.5,50,107.0,53.5,12.81489372253418,0,2.5375487687540987,1.5943466424942017,2.668254371843805,51,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77026,soldier_caught,0,1,0,0,253,10,5.0,243,,,1.3861031532287598,0,2.532786952667549,0.8281798958778381,2.6398417477113316,244,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77027,intercepted,1,0,0,0,209,21,10.5,188,209.0,104.5,2.688349485397339,0,2.5969982107795735,1.4864877462387085,2.684819237955361,189,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77028,intercepted,1,0,0,0,29,10,5.0,19,29.0,14.5,11.501891136169434,0,2.072820004820824,3.447169780731201,2.1983121262150127,20,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77029,intercepted,1,0,0,0,339,15,7.5,324,339.0,169.5,2.745349884033203,0,2.523207801947227,3.3241775035858154,2.6248556273980412,325,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77030,intercepted,1,0,0,0,67,9,4.5,58,67.0,33.5,10.632519721984863,0,2.301853677731449,1.9971163272857666,2.425630766814816,59,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77031,soldier_caught,0,1,0,0,129,9,4.5,120,,,1.9524441957473755,0,2.4835835045034234,0.9418362975120544,2.5965930126591825,121,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77032,soldier_caught,0,1,0,0,419,31,15.5,388,,,1.7896722555160522,0,2.6132375910916488,2.8125224113464355,2.707417646010634,389,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77033,intercepted,1,0,0,0,277,14,7.0,263,277.0,138.5,2.821518659591675,0,2.5635733560404996,2.750478982925415,2.648194538935708,264,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77034,intercepted,1,0,0,0,210,10,5.0,200,210.0,105.0,4.428635597229004,0,2.578015262362969,1.8807106018066406,2.659410628347432,201,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77035,intercepted,1,0,0,0,216,13,6.5,203,216.0,108.0,3.1125688552856445,0,2.4704637555222884,2.358663320541382,2.5813998093924253,204,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77036,intercepted,1,0,0,0,41,13,6.5,28,41.0,20.5,3.1832275390625,0,2.21599732801832,0.7289555668830872,2.370848923512864,29,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77037,intercepted,1,0,0,0,81,12,6.0,69,81.0,40.5,10.252547264099121,0,2.5905442173991884,2.112192392349243,2.6856928778228886,70,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77038,intercepted,1,0,0,0,134,11,5.5,123,134.0,67.0,9.661932945251465,0,2.5723160298601275,2.569836139678955,2.6595031842153447,124,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77039,soldier_caught,0,1,0,0,277,13,6.5,264,,,1.5870728492736816,0,2.7494351173346896,2.9569735527038574,2.8098083557183626,265,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77040,intercepted,1,0,0,0,249,10,5.0,239,249.0,124.5,7.133832931518555,0,2.7552792958915235,2.0230956077575684,2.8406351170071837,240,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77041,intercepted,1,0,0,0,155,18,9.0,137,155.0,77.5,2.212571144104004,0,2.5470704948124676,3.142958641052246,2.681194336331994,138,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77042,intercepted,1,0,0,0,11,8,4.0,3,11.0,5.5,2.299086570739746,0,1.0811103284358978,0.5434391498565674,1.1758592824059915,4,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77043,intercepted,1,0,0,0,40,13,6.5,27,40.0,20.0,4.046032428741455,0,2.267144554427692,1.8434170484542847,2.424410010070588,28,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77044,intercepted,1,0,0,0,160,13,6.5,147,160.0,80.0,3.718691349029541,0,2.538702073733549,2.103377342224121,2.623084018705073,148,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77045,intercepted,1,0,0,0,147,63,31.5,84,147.0,73.5,9.991621017456055,0,2.4659677814034855,1.3891880512237549,2.558543823567064,85,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77046,intercepted,1,0,0,0,30,13,6.5,17,30.0,15.0,12.820488929748535,0,2.0889245834615497,3.2387466430664062,2.242690660571783,18,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77047,soldier_caught,0,1,0,0,37,9,4.5,28,,,1.6164727210998535,0,2.153539023522673,2.8539493083953857,2.3181089330822258,29,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77048,intercepted,1,0,0,0,159,34,17.0,125,159.0,79.5,9.82152271270752,0,2.560598630044195,2.451861619949341,2.6685218920722864,126,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77049,intercepted,1,0,0,0,66,34,17.0,32,66.0,33.0,13.273510932922363,0,1.8820202350616455,1.4270014762878418,2.0398153490142072,33,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77050,soldier_caught,0,1,0,0,37,10,5.0,27,,,1.632301926612854,0,2.340237636651312,2.3236172199249268,2.429698250121155,28,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77051,intercepted,1,0,0,0,94,15,7.5,79,94.0,47.0,9.249460220336914,0,2.601999029889703,2.4725046157836914,2.683358369129195,80,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
