environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,soldier_caught,0,1,0,0,486,9,4.5,477,,,1.8049423694610596,0,1.1200312894133844,0.814034104347229,1.2172528410946437,478,lr_ppo_seed57,lr_ppo,LR-PPO,57
77001,intercepted,1,0,0,0,295,17,8.5,278,295.0,147.5,6.392712116241455,0,1.1236213591470514,1.3700917959213257,1.2232713883957447,279,lr_ppo_seed57,lr_ppo,LR-PPO,57
77002,intercepted,1,0,0,0,88,58,29.0,30,88.0,44.0,14.5199613571167,0,1.0233853536267434,0.37535208463668823,1.0957331622433173,31,lr_ppo_seed57,lr_ppo,LR-PPO,57
77003,soldier_caught,0,1,0,0,168,30,15.0,138,,,0.7860158681869507,0,1.1341407471637932,0.7926522493362427,1.231189280746335,139,lr_ppo_seed57,lr_ppo,LR-PPO,57
77004,intercepted,1,0,0,0,918,72,36.0,846,918.0,459.0,5.775493144989014,0,1.1118039404346642,2.219775915145874,1.2046857297871634,847,lr_ppo_seed57,lr_ppo,LR-PPO,57
77005,soldier_caught,0,1,0,0,156,13,6.5,143,,,0.6127116680145264,0,1.0987040548481875,0.40130501985549927,1.2175145239077942,144,lr_ppo_seed57,lr_ppo,LR-PPO,57
77006,intercepted,1,0,0,0,169,31,15.5,138,169.0,84.5,3.769659996032715,0,1.0884328781486414,1.4782862663269043,1.185008248633336,139,lr_ppo_seed57,lr_ppo,LR-PPO,57
77007,soldier_caught,0,1,0,0,200,16,8.0,184,,,1.2629960775375366,0,1.17866945814442,0.9660471081733704,1.2811492222975545,185,lr_ppo_seed57,lr_ppo,LR-PPO,57
77008,intercepted,1,0,0,0,575,9,4.5,566,575.0,287.5,2.558586359024048,0,1.153133298275332,1.8914427757263184,1.2462491506344204,567,lr_ppo_seed57,lr_ppo,LR-PPO,57
77009,intercepted,1,0,0,0,518,136,68.0,382,518.0,259.0,4.749526500701904,0,1.1608923465674914,2.0845041275024414,1.2635676065743713,383,lr_ppo_seed57,lr_ppo,LR-PPO,57
77010,intercepted,1,0,0,0,638,10,5.0,628,638.0,319.0,2.6124210357666016,0,1.1226358561286487,1.4264899492263794,1.2152652417945187,629,lr_ppo_seed57,lr_ppo,LR-PPO,57
77011,intercepted,1,0,0,0,69,17,8.5,52,69.0,34.5,8.234406471252441,0,1.0039139678174596,0.5219824314117432,1.099260375379399,53,lr_ppo_seed57,lr_ppo,LR-PPO,57
77012,intercepted,1,0,0,0,136,10,5.0,126,136.0,68.0,3.922182321548462,0,1.1337920670199582,1.20017409324646,1.234222481981521,127,lr_ppo_seed57,lr_ppo,LR-PPO,57
77013,intercepted,1,0,0,0,525,29,14.5,496,525.0,262.5,2.125255584716797,0,1.0936374729368048,0.9414079189300537,1.185503517790189,497,lr_ppo_seed57,lr_ppo,LR-PPO,57
77014,intercepted,1,0,0,0,82,10,5.0,72,82.0,41.0,4.831231117248535,0,1.0196961895243761,0.6183077096939087,1.0931374618472671,73,lr_ppo_seed57,lr_ppo,LR-PPO,57
77015,soldier_caught,0,1,0,0,340,9,4.5,331,,,1.9768024682998657,0,1.1425488143710487,1.7845040559768677,1.2381402599958662,332,lr_ppo_seed57,lr_ppo,LR-PPO,57
77016,intercepted,1,0,0,0,54,8,4.0,46,54.0,27.0,2.921840190887451,0,1.1944601802115744,1.766435146331787,1.3112967037212704,47,lr_ppo_seed57,lr_ppo,LR-PPO,57
77017,intercepted,1,0,0,0,625,14,7.0,611,625.0,312.5,5.525123596191406,0,1.159516190878706,0.8226305842399597,1.244762888017554,612,lr_ppo_seed57,lr_ppo,LR-PPO,57
77018,intercepted,1,0,0,0,334,77,38.5,257,334.0,167.0,3.976372480392456,0,1.1746470623815706,0.8239961862564087,1.2776171584903004,258,lr_ppo_seed57,lr_ppo,LR-PPO,57
77019,intercepted,1,0,0,0,171,8,4.0,163,171.0,85.5,9.040027618408203,0,1.1171678872097557,1.9558970928192139,1.2101782420604201,164,lr_ppo_seed57,lr_ppo,LR-PPO,57
77020,intercepted,1,0,0,0,742,10,5.0,732,742.0,371.0,5.0966644287109375,0,1.1460144269860784,1.397542119026184,1.2413651005485413,733,lr_ppo_seed57,lr_ppo,LR-PPO,57
77021,soldier_caught,0,1,0,0,137,41,20.5,96,,,1.5077131986618042,0,1.1903097325379086,1.0982712507247925,1.2807359531522502,97,lr_ppo_seed57,lr_ppo,LR-PPO,57
77022,unsafe_intercept,0,0,1,0,18,16,8.0,2,,,3.4916036128997803,0,1.5278230508168538,1.2741605043411255,1.5383339735122155,3,lr_ppo_seed57,lr_ppo,LR-PPO,57
77023,intercepted,1,0,0,0,301,12,6.0,289,301.0,150.5,4.857185363769531,0,1.1048307527242036,1.1605069637298584,1.2029283561073854,290,lr_ppo_seed57,lr_ppo,LR-PPO,57
77024,intercepted,1,0,0,0,227,18,9.0,209,227.0,113.5,10.436260223388672,0,1.0610222499995006,0.9228097200393677,1.1624566114475958,210,lr_ppo_seed57,lr_ppo,LR-PPO,57
