environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,soldier_caught,0,1,0,0,503,9,4.5,494,,,1.112689733505249,0,2.5981336686346266,0.7293063998222351,2.678738402497633,495,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77001,soldier_caught,0,1,0,0,591,17,8.5,574,,,1.235181212425232,0,2.6236775431943977,0.7525628209114075,2.715021773911687,575,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77002,intercepted,1,0,0,0,286,58,29.0,228,286.0,143.0,11.102255821228027,0,2.5955915969011567,1.760241150856018,2.6650689321506507,229,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77003,intercepted,1,0,0,0,88,30,15.0,58,88.0,44.0,10.934430122375488,0,2.243325590077093,3.030520439147949,2.407763515356551,59,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77004,soldier_caught,0,1,0,0,349,72,36.0,277,,,1.8249927759170532,0,2.5351685699370266,1.944680094718933,2.6435804054856145,278,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77005,soldier_caught,0,1,0,0,630,13,6.5,617,,,1.9964418411254883,0,2.6041977024579896,2.40736985206604,2.6852209256307553,618,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77006,unsafe_intercept,0,0,1,0,1271,31,15.5,1240,,,2.073298215866089,0,2.642547188664424,3.111562967300415,2.7320810227643677,1241,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77007,soldier_caught,0,1,0,0,200,16,8.0,184,,,1.1322191953659058,0,2.756439122960374,2.1709234714508057,2.822345933537072,185,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77008,intercepted,1,0,0,0,391,9,4.5,382,391.0,195.5,2.5588154792785645,0,2.5497136112915317,2.127703905105591,2.6375088270394866,383,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77009,intercepted,1,0,0,0,1094,136,68.0,958,1094.0,547.0,3.345618724822998,0,2.742200901069532,2.1849210262298584,2.7987817811828695,959,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77010,intercepted,1,0,0,0,244,10,5.0,234,244.0,122.0,3.532552480697632,0,2.6566029353344693,2.0015058517456055,2.7394810731966026,235,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77011,intercepted,1,0,0,0,715,17,8.5,698,715.0,357.5,4.600054740905762,0,2.6159260077282083,0.4055175483226776,2.687745897583055,699,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77012,intercepted,1,0,0,0,1082,10,5.0,1072,1082.0,541.0,2.253615140914917,0,2.5680034441416884,2.5858025550842285,2.6644554025107965,1073,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77013,intercepted,1,0,0,0,577,29,14.5,548,577.0,288.5,3.429685354232788,0,2.5660826859958403,2.9949746131896973,2.6575964783226182,549,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77014,intercepted,1,0,0,0,493,10,5.0,483,493.0,246.5,2.5683841705322266,0,2.5238630335839574,2.368428945541382,2.63608335602104,484,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77015,intercepted,1,0,0,0,47,9,4.5,38,47.0,23.5,8.897148132324219,0,2.1164676547050476,2.4136910438537598,2.2621554552819925,39,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77016,intercepted,1,0,0,0,182,8,4.0,174,182.0,91.0,2.786485195159912,0,2.6117424327986583,2.4864020347595215,2.6936906833019285,175,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77017,intercepted,1,0,0,0,340,14,7.0,326,340.0,170.0,7.785303592681885,0,2.6580414787527253,2.6967034339904785,2.742884289107838,327,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
77018,soldier_caught,0,1,0,0,768,77,38.5,691,,,0.728646993637085,0,2.666149847726257,2.5902698040008545,2.726584720340686,692,ppo_kalman_seed46,ppo_kalman,PPO-Kalman,46
