candidate_id,environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions
C2_SHORT,71058,intercepted,1,0,0,0,420,14,7.0,406,420.0,210.0,6.059084892272949,0,1.1159637402331215,1.472212791442871,1.2198118843731904,407,0,0,405,1,420,406
C2_SHORT,71059,intercepted,1,0,0,0,404,14,7.0,390,404.0,202.0,5.575300216674805,0,1.0958221294843327,0.4272516965866089,1.1962269137433235,391,0,0,389,1,404,390
C2_SHORT,71060,intercepted,1,0,0,0,84,11,5.5,73,84.0,42.0,5.858831882476807,0,1.1416957253539883,1.0859148502349854,1.2229731715708136,74,0,0,72,1,84,73
C2_SHORT,71061,soldier_caught,0,1,0,0,128,8,4.0,120,,,1.320488691329956,0,1.1514062615465526,1.0825283527374268,1.2663579046303661,121,0,0,119,1,128,120
C2_SHORT,71062,soldier_caught,0,1,0,0,142,9,4.5,133,,,1.6428978443145752,0,1.0689379046323584,0.5494531393051147,1.171616352731201,134,0,0,132,1,142,133
C2_SHORT,71063,intercepted,1,0,0,0,10,8,4.0,2,10.0,5.0,4.412937164306641,0,1.1001604596773784,1.2836285829544067,1.1694051348451784,3,0,0,1,1,10,2
C2_SHORT,71064,soldier_caught,0,1,0,0,256,14,7.0,242,,,1.1055333614349365,0,1.122335047572238,1.4330832958221436,1.2316595294778807,243,0,0,241,1,256,242
C2_SHORT,71065,intercepted,1,0,0,0,260,8,4.0,252,260.0,130.0,8.539592742919922,0,1.1560786082574972,1.404201865196228,1.2578048165817772,253,0,0,251,1,260,252
C2_SHORT,71066,intercepted,1,0,0,0,263,11,5.5,252,263.0,131.5,4.50689172744751,0,1.1240331515846516,0.7819316387176514,1.2209446441382534,253,0,0,251,1,263,252
C2_SHORT,71067,intercepted,1,0,0,0,63,9,4.5,54,63.0,31.5,11.322132110595703,0,1.1428489354523745,1.3384774923324585,1.2325025589479524,55,0,0,53,1,63,54
C2_SHORT,71068,soldier_caught,0,1,0,0,367,45,22.5,322,,,0.5780203938484192,0,1.1101854672372895,1.5186184644699097,1.2044413049681364,323,0,0,321,1,367,322
C2_SHORT,71069,intercepted,1,0,0,0,58,11,5.5,47,58.0,29.0,5.07150936126709,0,1.0529830151547988,0.7501220703125,1.141585480340315,48,0,0,46,1,58,47
C2_SHORT,71070,intercepted,1,0,0,0,722,21,10.5,701,722.0,361.0,3.028944492340088,0,1.15525130789589,0.9261744618415833,1.2563970169391516,702,0,0,700,1,722,701
C2_SHORT,71071,soldier_caught,0,1,0,0,12,10,5.0,2,,,1.972448468208313,0,1.0512883464495342,0.950163722038269,1.0870619161978305,3,0,0,1,1,12,2
C2_SHORT,71072,soldier_caught,0,1,0,0,772,14,7.0,758,,,1.7150501012802124,0,1.1194670690083692,0.9926546216011047,1.2156070709325741,759,0,0,757,1,772,758
C2_SHORT,71073,intercepted,1,0,0,0,53,14,7.0,39,53.0,26.5,2.258707046508789,0,1.0444908529520034,2.132769823074341,1.1568927513450011,40,0,0,38,1,53,39
C2_SHORT,71074,intercepted,1,0,0,0,446,21,10.5,425,446.0,223.0,6.514053821563721,0,1.1034235061614166,0.5212151408195496,1.1901536469297218,426,0,0,424,1,446,425
C2_SHORT,71075,intercepted,1,0,0,0,360,9,4.5,351,360.0,180.0,4.378767013549805,0,1.1673938427967103,1.0839284658432007,1.2712434911856543,352,0,0,350,1,360,351
C2_SHORT,71076,intercepted,1,0,0,0,82,9,4.5,73,82.0,41.0,3.946685314178467,0,1.114848279469722,1.5481833219528198,1.2000600611877112,74,0,0,72,1,82,73
C2_SHORT,71077,soldier_caught,0,1,0,0,629,8,4.0,621,,,1.9229837656021118,0,1.1344436143923227,1.0030962228775024,1.2393449048526304,622,0,0,620,1,629,621
C2_SHORT,71078,intercepted,1,0,0,0,107,9,4.5,98,107.0,53.5,3.788092851638794,0,1.0814250498408018,0.8677621483802795,1.1890873206742671,99,0,0,97,1,107,98
C2_SHORT,71079,intercepted,1,0,0,0,1083,15,7.5,1068,1083.0,541.5,6.006253242492676,0,1.1402980187250924,1.2078670263290405,1.2357898392916447,1069,0,0,1067,1,1083,1068
C2_SHORT,71080,intercepted,1,0,0,0,908,12,6.0,896,908.0,454.0,2.2124669551849365,0,1.152506697478568,1.0961850881576538,1.2526140236674665,897,0,0,895,1,908,896
C2_SHORT,71081,intercepted,1,0,0,0,339,10,5.0,329,339.0,169.5,2.714348793029785,0,1.1195515714360007,1.6868926286697388,1.2163538585247775,330,0,0,328,1,339,329
C2_SHORT,71082,intercepted,1,0,0,0,57,35,17.5,22,57.0,28.5,9.994559288024902,0,0.9174087701932244,0.8772669434547424,1.016958648590615,23,0,0,21,1,57,22
C2_SHORT,71083,intercepted,1,0,0,0,66,14,7.0,52,66.0,33.0,5.692109107971191,0,1.1580722483823884,0.8650673627853394,1.2472734445344873,53,0,0,51,1,66,52
C2_SHORT,71084,soldier_caught,0,1,0,0,1014,14,7.0,1000,,,0.9130680561065674,0,1.1320964774260154,0.9569917917251587,1.2295834310754523,1001,0,0,999,1,1014,1000
C2_SHORT,71085,intercepted,1,0,0,0,37,9,4.5,28,37.0,18.5,9.38061809539795,0,1.0811484260805722,0.6476335525512695,1.1670514610916531,29,0,0,27,1,37,28
C2_SHORT,71086,soldier_caught,0,1,0,0,65,33,16.5,32,,,1.9499218463897705,0,1.1442669422337504,0.2912670075893402,1.241327855822025,33,0,0,31,1,65,32
C2_SHORT,71087,intercepted,1,0,0,0,51,9,4.5,42,51.0,25.5,4.6588897705078125,0,1.2235771313656207,1.2228821516036987,1.3155380322863837,43,0,0,41,1,51,42
C2_SHORT,71088,soldier_caught,0,1,0,0,82,37,18.5,45,,,1.081550121307373,0,1.092237339719482,1.4475396871566772,1.1839405567130907,46,0,0,44,1,82,45
C2_SHORT,71089,intercepted,1,0,0,0,16,12,6.0,4,16.0,8.0,13.961601257324219,0,0.9964198470115662,0.8742399215698242,1.036011684002397,5,0,0,3,1,16,4
C2_SHORT,71090,intercepted,1,0,0,0,392,14,7.0,378,392.0,196.0,6.06131649017334,0,1.1043794202301307,1.6520917415618896,1.2103927329866404,379,0,0,377,1,392,378
C2_SHORT,71091,intercepted,1,0,0,0,360,7,3.5,353,360.0,180.0,3.8157801628112793,0,1.1331077670983676,0.9126679301261902,1.2215245250172564,354,0,0,352,1,360,353
C2_SHORT,71092,intercepted,1,0,0,0,290,9,4.5,281,290.0,145.0,6.760092258453369,0,1.1067551180508965,0.8216075301170349,1.2081161736403934,282,0,0,280,1,290,281
C2_SHORT,71093,intercepted,1,0,0,0,12,10,5.0,2,12.0,6.0,4.821307182312012,0,0.8993695676326752,0.25470036268234253,1.1921385821240322,3,0,0,1,1,12,2
C2_SHORT,71094,intercepted,1,0,0,0,113,11,5.5,102,113.0,56.5,10.09575366973877,0,1.1030932112226208,1.5363963842391968,1.189962341816945,103,0,0,101,1,113,102
C2_SHORT,71095,intercepted,1,0,0,0,233,61,30.5,172,233.0,116.5,9.57028865814209,0,1.1235197333758966,1.5679302215576172,1.2327185580451043,173,0,0,171,1,233,172
C2_SHORT,71096,soldier_caught,0,1,0,0,447,10,5.0,437,,,1.797420620918274,0,1.128154401195376,0.9246429800987244,1.219246276847012,438,0,0,436,1,447,437
C2_SHORT,71097,intercepted,1,0,0,0,176,125,62.5,51,176.0,88.0,13.4077787399292,0,1.1086103532176752,1.232405185699463,1.1919928902330457,52,0,0,50,1,176,51
C2_SHORT,71098,intercepted,1,0,0,0,172,12,6.0,160,172.0,86.0,3.9081335067749023,0,1.135895972759087,1.5702366828918457,1.2390410646286936,161,0,0,159,1,172,160
C2_SHORT,71099,intercepted,1,0,0,0,12,10,5.0,2,12.0,6.0,6.609490871429443,0,1.0879775683085124,1.099931240081787,1.0896984896452095,3,0,0,1,1,12,2
C1_FAST,71030,intercepted,1,0,0,0,88,14,7.0,74,88.0,44.0,5.78743839263916,0,1.1742345027128855,0.8888412714004517,1.2970207473958186,75,0,0,73,1,88,74
C1_FAST,71031,intercepted,1,0,0,0,98,18,9.0,80,98.0,49.0,5.176222324371338,0,1.0876293438084332,1.0181864500045776,1.2082224544857467,81,0,0,79,1,98,80
C1_FAST,71032,intercepted,1,0,0,0,51,12,6.0,39,51.0,25.5,5.2775654792785645,0,1.2329588413238526,1.4905900955200195,1.3325593425774125,40,0,0,38,1,51,39
