environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,intercepted,1,0,0,0,213,15,7.5,198,213.0,106.5,3.0230603218078613,0,1.0917338496776083,0.7334533929824829,1.1858310244422336,199,lr_ppo_seed56,lr_ppo,LR-PPO,56
77001,intercepted,1,0,0,0,25,23,11.5,2,25.0,12.5,4.833669185638428,0,1.171428124109904,1.6648527383804321,1.233222311274038,3,lr_ppo_seed56,lr_ppo,LR-PPO,56
77002,soldier_caught,0,1,0,0,125,17,8.5,108,,,1.611557126045227,0,1.0843826293125065,0.5467473864555359,1.1852050889988686,109,lr_ppo_seed56,lr_ppo,LR-PPO,56
77003,soldier_caught,0,1,0,0,96,15,7.5,81,,,0.9934747219085693,0,1.1598490313058947,2.1025521755218506,1.2614861041864145,82,lr_ppo_seed56,lr_ppo,LR-PPO,56
77004,intercepted,1,0,0,0,17,15,7.5,2,17.0,8.5,7.238938331604004,0,0.7806859016418457,0.6984719634056091,0.7884766847054978,3,lr_ppo_seed56,lr_ppo,LR-PPO,56
77005,intercepted,1,0,0,0,174,18,9.0,156,174.0,87.0,4.293499946594238,0,1.1122929404495627,2.5576047897338867,1.2309713231529265,157,lr_ppo_seed56,lr_ppo,LR-PPO,56
77006,intercepted,1,0,0,0,25,23,11.5,2,25.0,12.5,7.493525981903076,0,1.722633163134257,1.313657283782959,1.7475840930858009,3,lr_ppo_seed56,lr_ppo,LR-PPO,56
77007,intercepted,1,0,0,0,19,17,8.5,2,19.0,9.5,5.462982177734375,0,1.0349521537621815,0.48733803629875183,1.105032573826875,3,lr_ppo_seed56,lr_ppo,LR-PPO,56
77008,intercepted,1,0,0,0,13,11,5.5,2,13.0,6.5,6.627939224243164,0,0.9563595453898112,1.2012311220169067,0.9801890554462926,3,lr_ppo_seed56,lr_ppo,LR-PPO,56
77009,soldier_caught,0,1,0,0,113,27,13.5,86,,,0.7776593565940857,0,1.1184814260608849,1.3049061298370361,1.2235061793537776,87,lr_ppo_seed56,lr_ppo,LR-PPO,56
77010,soldier_caught,0,1,0,0,144,18,9.0,126,,,1.3793761730194092,0,1.1736791031801794,1.4542229175567627,1.2576741115766448,127,lr_ppo_seed56,lr_ppo,LR-PPO,56
77011,intercepted,1,0,0,0,221,20,10.0,201,221.0,110.5,2.823821544647217,0,1.084092797434861,1.198544979095459,1.180073894279746,202,lr_ppo_seed56,lr_ppo,LR-PPO,56
77012,intercepted,1,0,0,0,20,18,9.0,2,20.0,10.0,6.457866668701172,0,0.9890944163004557,1.215389609336853,1.0066432533186123,3,lr_ppo_seed56,lr_ppo,LR-PPO,56
77013,soldier_caught,0,1,0,0,117,18,9.0,99,,,0.654941737651825,0,1.0941184103488921,1.557883620262146,1.180230876883314,100,lr_ppo_seed56,lr_ppo,LR-PPO,56
77014,soldier_caught,0,1,0,0,145,14,7.0,131,,,1.2039507627487183,0,1.0725519623268733,1.8117982149124146,1.1618703291127515,132,lr_ppo_seed56,lr_ppo,LR-PPO,56
77015,intercepted,1,0,0,0,14,12,6.0,2,14.0,7.0,5.732154369354248,0,1.183478017648061,0.9429594874382019,1.2079996961064847,3,lr_ppo_seed56,lr_ppo,LR-PPO,56
77016,soldier_caught,0,1,0,0,33,13,6.5,20,,,0.8644039630889893,0,1.2323579646292186,1.90452241897583,1.3773179798699957,21,lr_ppo_seed56,lr_ppo,LR-PPO,56
77017,soldier_caught,0,1,0,0,162,21,10.5,141,,,1.909417748451233,0,1.192434203351887,0.12540753185749054,1.2769424479334908,142,lr_ppo_seed56,lr_ppo,LR-PPO,56
77018,soldier_caught,0,1,0,0,25,19,9.5,6,,,0.328966349363327,0,1.3723975590297155,1.0525976419448853,1.4110337647444693,7,lr_ppo_seed56,lr_ppo,LR-PPO,56
77019,intercepted,1,0,0,0,100,14,7.0,86,100.0,50.0,2.0338470935821533,0,1.1615075825274677,0.26072201132774353,1.2612833214757109,87,lr_ppo_seed56,lr_ppo,LR-PPO,56
77020,intercepted,1,0,0,0,215,16,8.0,199,215.0,107.5,3.195554494857788,0,1.1374497370049357,1.2338238954544067,1.229398996044371,200,lr_ppo_seed56,lr_ppo,LR-PPO,56
77021,soldier_caught,0,1,0,0,76,19,9.5,57,,,0.48285844922065735,0,1.229810367884307,1.656425952911377,1.3323401910727186,58,lr_ppo_seed56,lr_ppo,LR-PPO,56
77022,intercepted,1,0,0,0,91,24,12.0,67,91.0,45.5,6.160135269165039,0,1.103297139353612,0.3079002797603607,1.2398700360376924,68,lr_ppo_seed56,lr_ppo,LR-PPO,56
77023,intercepted,1,0,0,0,107,19,9.5,88,107.0,53.5,4.705093860626221,0,1.072836604680908,0.7872371673583984,1.1859233615066422,89,lr_ppo_seed56,lr_ppo,LR-PPO,56
77024,soldier_caught,0,1,0,0,78,26,13.0,52,,,1.9916255474090576,0,1.1781452137906596,1.6530983448028564,1.274129322614586,53,lr_ppo_seed56,lr_ppo,LR-PPO,56
77025,soldier_caught,0,1,0,0,52,29,14.5,23,,,1.5567827224731445,0,1.3463224843144417,1.2612920999526978,1.4325795567111577,24,lr_ppo_seed56,lr_ppo,LR-PPO,56
77026,intercepted,1,0,0,0,85,15,7.5,70,85.0,42.5,3.5682811737060547,0,1.1632140358568916,0.46700266003608704,1.2745666701674037,71,lr_ppo_seed56,lr_ppo,LR-PPO,56
77027,intercepted,1,0,0,0,135,28,14.0,107,135.0,67.5,3.8117971420288086,0,1.1079981626459845,1.8128273487091064,1.199320258072873,108,lr_ppo_seed56,lr_ppo,LR-PPO,56
77028,soldier_caught,0,1,0,0,60,14,7.0,46,,,1.4882460832595825,0,1.264321984762841,1.2274553775787354,1.312682400194579,47,lr_ppo_seed56,lr_ppo,LR-PPO,56
77029,soldier_caught,0,1,0,0,74,20,10.0,54,,,1.3481310606002808,0,1.1438885883851484,1.7142060995101929,1.2339018463657645,55,lr_ppo_seed56,lr_ppo,LR-PPO,56
77030,soldier_caught,0,1,0,0,48,13,6.5,35,,,0.8583682179450989,0,1.1995090825690164,0.5055704116821289,1.278337380416691,36,lr_ppo_seed56,lr_ppo,LR-PPO,56
77031,intercepted,1,0,0,0,195,16,8.0,179,195.0,97.5,2.3393685817718506,0,1.1300816160109308,0.42067116498947144,1.2279908073964347,180,lr_ppo_seed56,lr_ppo,LR-PPO,56
77032,intercepted,1,0,0,0,21,19,9.5,2,21.0,10.5,4.723641395568848,0,1.1494315663973491,1.5215396881103516,1.2264337592089216,3,lr_ppo_seed56,lr_ppo,LR-PPO,56
