environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,intercepted,1,0,0,0,106,15,7.5,91,106.0,53.0,2.873082160949707,0,2.4114540999998217,3.195591926574707,2.5130043182229667,92,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77001,soldier_caught,0,1,0,0,139,23,11.5,116,,,1.7262098789215088,0,1.990992858623847,2.2559151649475098,2.1286689120129823,117,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77002,intercepted,1,0,0,0,56,17,8.5,39,56.0,28.0,3.5310232639312744,0,2.0332192957401274,3.0304951667785645,2.17798409538336,40,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77003,soldier_caught,0,1,0,0,115,15,7.5,100,,,1.185190200805664,0,2.184076076982045,2.7324202060699463,2.3067870241412214,101,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77004,intercepted,1,0,0,0,187,15,7.5,172,187.0,93.5,2.5182723999023438,0,2.328157824243424,2.1342015266418457,2.4148624701472534,173,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77005,intercepted,1,0,0,0,251,18,9.0,233,251.0,125.5,2.15281343460083,0,2.4067935434162107,3.1309304237365723,2.4852683742791797,234,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77006,intercepted,1,0,0,0,125,23,11.5,102,125.0,62.5,2.8673176765441895,0,2.343914642062002,3.118859052658081,2.4511527012308973,103,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77007,intercepted,1,0,0,0,96,17,8.5,79,96.0,48.0,2.6838982105255127,0,2.2157587945461272,1.2198901176452637,2.324744341108712,80,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77008,soldier_caught,0,1,0,0,180,11,5.5,169,,,1.9344741106033325,0,2.4106452068861794,2.491885185241699,2.503918261256925,170,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
77009,soldier_caught,0,1,0,0,113,27,13.5,86,,,1.0439133644104004,0,2.131769941798572,2.5062484741210938,2.2440572870127125,87,ppo_kalman_seed47,ppo_kalman,PPO-Kalman,47
