environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions,instance_id,instance_name,family,training_seed
77897,intercepted,1,0,0,0,209,17,8.5,192,209.0,104.5,3.8295865058898926,0,1.2118378876095608,2.0005722045898438,1.3045433886017337,193,0,0,191,1,209,192,rmpc,rmpc,RMPC,
77898,intercepted,1,0,0,0,313,15,7.5,298,313.0,156.5,4.412153720855713,0,1.1221323876352016,1.0813820362091064,1.2261012800116584,299,0,0,297,1,313,298,rmpc,rmpc,RMPC,
77899,intercepted,1,0,0,0,213,21,10.5,192,213.0,106.5,4.109312057495117,0,1.1660396804926927,2.078880786895752,1.2615828319907243,193,0,0,191,1,213,192,rmpc,rmpc,RMPC,
77900,intercepted,1,0,0,0,70,18,9.0,52,70.0,35.0,3.7424519062042236,0,1.0912996553025156,2.138463020324707,1.2213513609619977,53,0,0,51,1,70,52,rmpc,rmpc,RMPC,
77901,intercepted,1,0,0,0,182,12,6.0,170,182.0,91.0,3.285804033279419,0,1.1086438712146547,0.6573470830917358,1.2039901487720797,171,0,0,169,1,182,170,rmpc,rmpc,RMPC,
77902,intercepted,1,0,0,0,17,15,7.5,2,17.0,8.5,5.836025238037109,0,0.7847856283187866,0.5993877053260803,0.7967965471917022,3,0,0,1,1,17,2,rmpc,rmpc,RMPC,
77903,intercepted,1,0,0,0,20,18,9.0,2,20.0,10.0,4.9962477684021,0,1.5880788564682007,1.3722056150436401,1.5979126103441152,3,0,0,1,1,20,2,rmpc,rmpc,RMPC,
77904,intercepted,1,0,0,0,62,20,10.0,42,62.0,31.0,7.504472732543945,0,1.0303547278393146,1.2303528785705566,1.0955057267217119,43,0,0,41,1,62,42,rmpc,rmpc,RMPC,
77905,intercepted,1,0,0,0,18,16,8.0,2,18.0,9.0,4.935824394226074,0,1.0493789116541545,0.3039569854736328,1.1743185102834777,3,0,0,1,1,18,2,rmpc,rmpc,RMPC,
77906,soldier_caught,0,1,0,0,49,15,7.5,34,,,1.869138240814209,0,1.1586851469108037,2.721173048019409,1.2742307379877156,35,0,0,33,1,49,34,rmpc,rmpc,RMPC,
77907,intercepted,1,0,0,0,26,24,12.0,2,26.0,13.0,5.887331008911133,0,1.395119071006775,0.653508186340332,1.5559505491881453,3,0,0,1,1,26,2,rmpc,rmpc,RMPC,
77908,intercepted,1,0,0,0,57,18,9.0,39,57.0,28.5,2.368124008178711,0,1.2218875609338284,0.9185141324996948,1.312165641750648,40,0,0,38,1,57,39,rmpc,rmpc,RMPC,
77909,intercepted,1,0,0,0,21,19,9.5,2,21.0,10.5,5.609969139099121,0,0.5049976805845896,0.28869953751564026,0.5279662577265267,3,0,0,1,1,21,2,rmpc,rmpc,RMPC,
77910,intercepted,1,0,0,0,57,15,7.5,42,57.0,28.5,4.0319647789001465,0,1.0082872267379317,1.2325317859649658,1.115857763110231,43,0,0,41,1,57,42,rmpc,rmpc,RMPC,
77911,intercepted,1,0,0,0,342,21,10.5,321,342.0,171.0,2.1031219959259033,0,1.1255530421130406,1.7715743780136108,1.2190275102853814,322,0,0,320,1,342,321,rmpc,rmpc,RMPC,
77912,intercepted,1,0,0,0,122,15,7.5,107,122.0,61.0,5.365057468414307,0,1.2351561069350552,0.5582807660102844,1.3253233314462758,108,0,0,106,1,122,107,rmpc,rmpc,RMPC,
77913,soldier_caught,0,1,0,0,288,26,13.0,262,,,1.3966704607009888,0,1.1326773518505204,1.1401762962341309,1.2205775649544983,263,0,0,261,1,288,262,rmpc,rmpc,RMPC,
77914,intercepted,1,0,0,0,20,17,8.5,3,20.0,10.0,6.624863147735596,0,1.2711013853549957,1.5924124717712402,1.2893464374285775,4,0,0,2,1,20,3,rmpc,rmpc,RMPC,
77915,intercepted,1,0,0,0,121,12,6.0,109,121.0,60.5,3.9576287269592285,0,1.1350532375953415,1.9645529985427856,1.2254489274640539,110,0,0,108,1,121,109,rmpc,rmpc,RMPC,
77916,intercepted,1,0,0,0,28,14,7.0,14,28.0,14.0,3.536825656890869,0,1.128357046842575,0.5581632852554321,1.2451110073988112,15,0,0,13,1,28,14,rmpc,rmpc,RMPC,
77917,soldier_caught,0,1,0,0,108,15,7.5,93,,,1.9314724206924438,0,1.1097455822089886,0.7114279866218567,1.1930480006947837,94,0,0,92,1,108,93,rmpc,rmpc,RMPC,
77918,intercepted,1,0,0,0,76,13,6.5,63,76.0,38.0,2.7577030658721924,0,1.159847006201744,1.5243382453918457,1.2775954372235312,64,0,0,62,1,76,63,rmpc,rmpc,RMPC,
77919,soldier_caught,0,1,0,0,29,15,7.5,14,,,1.5090926885604858,0,1.0978130052487056,0.9066639542579651,1.2148818421128025,15,0,0,13,1,29,14,rmpc,rmpc,RMPC,
77920,intercepted,1,0,0,0,240,15,7.5,225,240.0,120.0,3.192784547805786,0,1.1023357738699533,1.0059356689453125,1.1987650118092854,226,0,0,224,1,240,225,rmpc,rmpc,RMPC,
77921,soldier_caught,0,1,0,0,348,18,9.0,330,,,1.4619698524475098,0,1.124169415442605,0.8653743267059326,1.2252484403397825,331,0,0,329,1,348,330,rmpc,rmpc,RMPC,
77922,intercepted,1,0,0,0,37,18,9.0,19,37.0,18.5,4.527945041656494,0,1.3474469095468522,0.728892982006073,1.387636108837483,20,0,0,18,1,37,19,rmpc,rmpc,RMPC,
77923,intercepted,1,0,0,0,36,13,6.5,23,36.0,18.0,7.858971118927002,0,1.0751103721559048,2.7507729530334473,1.2026048248468535,24,0,0,22,1,36,23,rmpc,rmpc,RMPC,
77924,intercepted,1,0,0,0,21,17,8.5,4,21.0,10.5,11.787749290466309,0,1.1357545852661133,1.746841549873352,1.1824318963207503,5,0,0,3,1,21,4,rmpc,rmpc,RMPC,
77925,soldier_caught,0,1,0,0,26,20,10.0,6,,,0.9499334096908569,0,0.9394804665020534,0.3393207788467407,1.0446061257985768,7,0,0,5,1,26,6,rmpc,rmpc,RMPC,
77926,intercepted,1,0,0,0,25,22,11.0,3,25.0,12.5,6.421570777893066,0,0.8197029680013657,0.6881837844848633,0.8363813218357762,4,0,0,2,1,25,3,rmpc,rmpc,RMPC,
77927,soldier_caught,0,1,0,0,96,14,7.0,82,,,1.584908366203308,0,1.1737370624779218,0.6464205384254456,1.2657909009437573,83,0,0,81,1,96,82,rmpc,rmpc,RMPC,
77928,intercepted,1,0,0,0,129,17,8.5,112,129.0,64.5,2.0807926654815674,0,1.201475949545877,0.7583104372024536,1.2850787585401018,113,0,0,111,1,129,112,rmpc,rmpc,RMPC,
77929,intercepted,1,0,0,0,18,15,7.5,3,18.0,9.0,6.328608989715576,0,0.929385632276535,0.4464932680130005,1.003230542672428,4,0,0,2,1,18,3,rmpc,rmpc,RMPC,
77930,intercepted,1,0,0,0,34,20,10.0,14,34.0,17.0,3.715036630630493,0,1.279182235399882,1.4562485218048096,1.3591880920046857,15,0,0,13,1,34,14,rmpc,rmpc,RMPC,
77931,soldier_caught,0,1,0,0,17,14,7.0,3,,,1.3211100101470947,0,1.5250528752803802,1.2563040256500244,1.554431118208461,4,0,0,2,1,17,3,rmpc,rmpc,RMPC,
77932,intercepted,1,0,0,0,28,16,8.0,12,28.0,14.0,2.785275936126709,0,0.9979261389145484,0.9503557682037354,1.0616549114419194,13,0,0,11,1,28,12,rmpc,rmpc,RMPC,
77933,intercepted,1,0,0,0,67,19,9.5,48,67.0,33.5,7.088858604431152,0,1.1720330179954062,1.4911351203918457,1.270048401321115,49,0,0,47,1,67,48,rmpc,rmpc,RMPC,
77934,intercepted,1,0,0,0,33,30,15.0,3,33.0,16.5,9.148346900939941,0,0.6441304944455624,0.19693414866924286,0.731225233805159,4,0,0,2,1,33,3,rmpc,rmpc,RMPC,
77935,intercepted,1,0,0,0,93,16,8.0,77,93.0,46.5,3.3556854724884033,0,1.1794386418201985,1.797783374786377,1.2674457424203782,78,0,0,76,1,93,77,rmpc,rmpc,RMPC,
77936,soldier_caught,0,1,0,0,160,22,11.0,138,,,0.8408291935920715,0,1.0911011490032827,0.5185349583625793,1.178982094657408,139,0,0,137,1,160,138,rmpc,rmpc,RMPC,
77937,soldier_caught,0,1,0,0,76,16,8.0,60,,,1.522793173789978,0,1.1447779037913337,0.9137024283409119,1.2211437675319698,61,0,0,59,1,76,60,rmpc,rmpc,RMPC,
77938,intercepted,1,0,0,0,50,20,10.0,30,50.0,25.0,2.1269993782043457,0,1.1029639095067978,1.5121607780456543,1.1622893170574622,31,0,0,29,1,50,30,rmpc,rmpc,RMPC,
77939,intercepted,1,0,0,0,239,13,6.5,226,239.0,119.5,4.761204242706299,0,1.1087535185173218,0.8858757019042969,1.2154584097374812,227,0,0,225,1,239,226,rmpc,rmpc,RMPC,
77940,intercepted,1,0,0,0,120,16,8.0,104,120.0,60.0,6.638483047485352,0,1.0938182957115627,0.9830932021141052,1.2161354948302814,105,0,0,103,1,120,104,rmpc,rmpc,RMPC,
77941,intercepted,1,0,0,0,38,19,9.5,19,38.0,19.0,8.735221862792969,0,0.9415612012147904,1.8022420406341553,1.0243179233484925,20,0,0,18,1,38,19,rmpc,rmpc,RMPC,
77942,intercepted,1,0,0,0,264,21,10.5,243,264.0,132.0,2.431475877761841,0,1.115844291253168,1.0021146535873413,1.1964040959721087,244,0,0,242,1,264,243,rmpc,rmpc,RMPC,
77943,soldier_caught,0,1,0,0,165,15,7.5,150,,,1.5516233444213867,0,1.0952603113374964,0.48285242915153503,1.1826019314110385,151,0,0,149,1,165,150,rmpc,rmpc,RMPC,
77944,intercepted,1,0,0,0,33,20,10.0,13,33.0,16.5,2.535555362701416,0,1.303911851985114,1.0886662006378174,1.353792722464474,14,0,0,12,1,33,13,rmpc,rmpc,RMPC,
77945,soldier_caught,0,1,0,0,23,19,9.5,4,,,1.5414090156555176,0,1.5225086450576781,1.7226489782333374,1.714249332120729,5,0,0,3,1,23,4,rmpc,rmpc,RMPC,
77946,soldier_caught,0,1,0,0,39,16,8.0,23,,,1.7656596899032593,0,1.196118640402953,0.6765496134757996,1.291529026454854,24,0,0,22,1,39,23,rmpc,rmpc,RMPC,
77947,soldier_caught,0,1,0,0,853,11,5.5,842,,,1.9133774042129517,0,1.1220844256319327,1.4188028573989868,1.2258343625420598,843,0,0,841,1,853,842,rmpc,rmpc,RMPC,
77948,intercepted,1,0,0,0,71,13,6.5,58,71.0,35.5,4.337616443634033,0,1.1358120681370718,0.45387327671051025,1.2235165512939878,59,0,0,57,1,71,58,rmpc,rmpc,RMPC,
77949,soldier_caught,0,1,0,0,77,12,6.0,65,,,1.683578610420227,0,1.219597761829694,1.1489448547363281,1.3179857892977318,66,0,0,64,1,77,65,rmpc,rmpc,RMPC,
77950,intercepted,1,0,0,0,45,12,6.0,33,45.0,22.5,3.835840940475464,0,1.2079835560391932,0.3224668800830841,1.3513098009934088,34,0,0,32,1,45,33,rmpc,rmpc,RMPC,
77951,soldier_caught,0,1,0,0,22,18,9.0,4,,,1.2983708381652832,0,1.272359597682953,1.7055062055587769,1.3129051956389586,5,0,0,3,1,22,4,rmpc,rmpc,RMPC,
77952,intercepted,1,0,0,0,31,20,10.0,11,31.0,15.5,3.2408523559570312,0,0.9311846594015757,0.8584889769554138,1.0120484559707152,12,0,0,10,1,31,11,rmpc,rmpc,RMPC,
77953,soldier_caught,0,1,0,0,22,18,9.0,4,,,1.2931995391845703,0,1.2205307126045226,0.7983111143112183,1.2749937752438587,5,0,0,3,1,22,4,rmpc,rmpc,RMPC,
77954,intercepted,1,0,0,0,50,19,9.5,31,50.0,25.0,4.125011444091797,0,1.1485590445809066,0.7360666394233704,1.2848518904570936,32,0,0,30,1,50,31,rmpc,rmpc,RMPC,
77955,intercepted,1,0,0,0,23,21,10.5,2,23.0,11.5,6.1942291259765625,0,0.5921074450016022,0.9066299796104431,0.6425874927513928,3,0,0,1,1,23,2,rmpc,rmpc,RMPC,
77956,intercepted,1,0,0,0,139,14,7.0,125,139.0,69.5,2.7977817058563232,0,1.0652818237505262,1.5935395956039429,1.1612047979106186,126,0,0,124,1,139,125,rmpc,rmpc,RMPC,
77957,intercepted,1,0,0,0,77,23,11.5,54,77.0,38.5,2.435682773590088,0,1.0664503330534154,0.7763674855232239,1.166815452340979,55,0,0,53,1,77,54,rmpc,rmpc,RMPC,
77958,intercepted,1,0,0,0,19,15,7.5,4,19.0,9.5,9.553444862365723,0,1.3424654245376586,1.2088501453399658,1.3833397712492381,5,0,0,3,1,19,4,rmpc,rmpc,RMPC,
77959,intercepted,1,0,0,0,64,18,9.0,46,64.0,32.0,3.5391030311584473,0,1.171350155739074,1.5237704515457153,1.250780440260154,47,0,0,45,1,64,46,rmpc,rmpc,RMPC,
77960,soldier_caught,0,1,0,0,358,17,8.5,341,,,1.2026039361953735,0,1.1468609080851426,0.39142847061157227,1.2354988721582345,342,0,0,340,1,358,341,rmpc,rmpc,RMPC,
77961,intercepted,1,0,0,0,19,17,8.5,2,19.0,9.5,8.096648216247559,0,0.976435919602712,1.1410629749298096,0.9837520099031309,3,0,0,1,1,19,2,rmpc,rmpc,RMPC,
77962,intercepted,1,0,0,0,13,11,5.5,2,13.0,6.5,5.318051815032959,0,1.2807570695877075,1.7530406713485718,1.3258580854028301,3,0,0,1,1,13,2,rmpc,rmpc,RMPC,
77963,soldier_caught,0,1,0,0,71,20,10.0,51,,,0.8659186363220215,0,1.1611349035341005,2.812701463699341,1.2797874696398772,52,0,0,50,1,71,51,rmpc,rmpc,RMPC,
77964,intercepted,1,0,0,0,15,13,6.5,2,15.0,7.5,7.177357196807861,0,1.3126327395439148,2.251574754714966,1.4910143603412147,3,0,0,1,1,15,2,rmpc,rmpc,RMPC,
77965,intercepted,1,0,0,0,19,17,8.5,2,19.0,9.5,7.501284122467041,0,0.7621173858642578,0.5398721098899841,0.7840006089163716,3,0,0,1,1,19,2,rmpc,rmpc,RMPC,
77966,soldier_caught,0,1,0,0,89,16,8.0,73,,,1.7919729948043823,0,1.110408673415313,1.7506247758865356,1.2613314530147224,74,0,0,72,1,89,73,rmpc,rmpc,RMPC,
77967,soldier_caught,0,1,0,0,191,17,8.5,174,,,1.4063597917556763,0,1.086918813245637,0.6386691927909851,1.1815335802285698,175,0,0,173,1,191,174,rmpc,rmpc,RMPC,
77968,soldier_caught,0,1,0,0,104,13,6.5,91,,,0.6257964968681335,0,1.1325435942929725,0.3383138179779053,1.2268301791346494,92,0,0,90,1,104,91,rmpc,rmpc,RMPC,
77969,intercepted,1,0,0,0,17,15,7.5,2,17.0,8.5,6.791383266448975,0,1.6255646546681721,1.2903193235397339,1.6961258538826718,3,0,0,1,1,17,2,rmpc,rmpc,RMPC,
77970,intercepted,1,0,0,0,28,14,7.0,14,28.0,14.0,5.513777732849121,0,1.0729574759801228,0.4448336362838745,1.1673382022674683,15,0,0,13,1,28,14,rmpc,rmpc,RMPC,
77971,intercepted,1,0,0,0,20,17,8.5,3,20.0,10.0,12.859108924865723,0,0.5489859059453011,0.564358115196228,0.5637808577990565,4,0,0,2,1,20,3,rmpc,rmpc,RMPC,
77972,intercepted,1,0,0,0,63,15,7.5,48,63.0,31.5,4.024768352508545,0,1.0864928553299027,0.45945894718170166,1.1773851157619366,49,0,0,47,1,63,48,rmpc,rmpc,RMPC,
77973,intercepted,1,0,0,0,53,10,5.0,43,53.0,26.5,4.115229606628418,0,1.1914279095151208,1.1592695713043213,1.2516144248025562,44,0,0,42,1,53,43,rmpc,rmpc,RMPC,
77974,intercepted,1,0,0,0,41,11,5.5,30,41.0,20.5,3.73805832862854,0,1.1272117062922447,1.2324153184890747,1.2337092074640188,31,0,0,29,1,41,30,rmpc,rmpc,RMPC,
77975,soldier_caught,0,1,0,0,65,14,7.0,51,,,1.8909448385238647,0,1.1431837265308087,0.9045984148979187,1.2514144572330248,52,0,0,50,1,65,51,rmpc,rmpc,RMPC,
77976,soldier_caught,0,1,0,0,88,17,8.5,71,,,1.6835665702819824,0,1.108144037425518,0.7149624824523926,1.2062844456122364,72,0,0,70,1,88,71,rmpc,rmpc,RMPC,
77977,intercepted,1,0,0,0,19,17,8.5,2,19.0,9.5,5.553162097930908,0,1.0585264364878337,0.9149419069290161,1.0797115715594128,3,0,0,1,1,19,2,rmpc,rmpc,RMPC,
77978,soldier_caught,0,1,0,0,49,17,8.5,32,,,0.5919269919395447,0,1.1971163406516567,0.8100223541259766,1.3425796959595713,33,0,0,31,1,49,32,rmpc,rmpc,RMPC,
77979,intercepted,1,0,0,0,21,18,9.0,3,21.0,10.5,6.434091091156006,0,1.5329922139644623,1.3931385278701782,1.5427615372115788,4,0,0,2,1,21,3,rmpc,rmpc,RMPC,
77980,intercepted,1,0,0,0,173,16,8.0,157,173.0,86.5,2.606581211090088,0,1.1422532159787944,1.7144795656204224,1.2299146394121554,158,0,0,156,1,173,157,rmpc,rmpc,RMPC,
77981,intercepted,1,0,0,0,71,22,11.0,49,71.0,35.5,5.707333564758301,0,1.1175606954097748,1.337962031364441,1.2037280801223966,50,0,0,48,1,71,49,rmpc,rmpc,RMPC,
77982,soldier_caught,0,1,0,0,122,18,9.0,104,,,1.8161991834640503,0,1.0693232553345817,1.5173176527023315,1.1847932643981807,105,0,0,103,1,122,104,rmpc,rmpc,RMPC,
77983,intercepted,1,0,0,0,126,16,8.0,110,126.0,63.0,2.1741440296173096,0,1.1065131816509608,1.287290334701538,1.1886459628179933,111,0,0,109,1,126,110,rmpc,rmpc,RMPC,
77984,soldier_caught,0,1,0,0,70,17,8.5,53,,,1.4002785682678223,0,1.221694870127572,1.4361579418182373,1.2975969555565006,54,0,0,52,1,70,53,rmpc,rmpc,RMPC,
77985,intercepted,1,0,0,0,197,12,6.0,185,197.0,98.5,2.6575210094451904,0,1.1220813309473376,0.35185495018959045,1.229382208845465,186,0,0,184,1,197,185,rmpc,rmpc,RMPC,
77986,intercepted,1,0,0,0,127,23,11.5,104,127.0,63.5,2.319530725479126,0,1.1232701802537555,1.3465509414672852,1.2119873088746282,105,0,0,103,1,127,104,rmpc,rmpc,RMPC,
77987,intercepted,1,0,0,0,15,12,6.0,3,15.0,7.5,5.35998010635376,0,1.3053790181875229,0.8764457702636719,1.4365711288782774,4,0,0,2,1,15,3,rmpc,rmpc,RMPC,
77988,intercepted,1,0,0,0,40,20,10.0,20,40.0,20.0,6.408152103424072,0,0.831172743723506,0.6548517346382141,0.929776191412478,21,0,0,19,1,40,20,rmpc,rmpc,RMPC,
77989,intercepted,1,0,0,0,134,14,7.0,120,134.0,67.0,2.697284460067749,0,1.1775480358561208,0.8359729647636414,1.2768725010104964,121,0,0,119,1,134,120,rmpc,rmpc,RMPC,
77990,intercepted,1,0,0,0,17,15,7.5,2,17.0,8.5,6.69379997253418,0,1.2458459734916687,1.6767610311508179,1.2944943618281464,3,0,0,1,1,17,2,rmpc,rmpc,RMPC,
77991,intercepted,1,0,0,0,22,20,10.0,2,22.0,11.0,5.157488822937012,0,0.8345459500948588,1.1856616735458374,0.8724758930271971,3,0,0,1,1,22,2,rmpc,rmpc,RMPC,
77992,intercepted,1,0,0,0,34,32,16.0,2,34.0,17.0,5.280124187469482,0,1.127082645893097,1.505372166633606,1.2543660742179108,3,0,0,1,1,34,2,rmpc,rmpc,RMPC,
77993,intercepted,1,0,0,0,126,14,7.0,112,126.0,63.0,3.0223684310913086,0,1.1632359637095866,1.4464002847671509,1.2548665492571727,113,0,0,111,1,126,112,rmpc,rmpc,RMPC,
77994,soldier_caught,0,1,0,0,69,23,11.5,46,,,1.6027474403381348,0,1.0678774410105767,1.02531898021698,1.1487595425947168,47,0,0,45,1,69,46,rmpc,rmpc,RMPC,
77995,intercepted,1,0,0,0,62,13,6.5,49,62.0,31.0,4.205690860748291,0,1.1164111614227294,0.7276762127876282,1.2219145583578304,50,0,0,48,1,62,49,rmpc,rmpc,RMPC,
77996,intercepted,1,0,0,0,43,28,14.0,15,43.0,21.5,3.870095729827881,0,1.3119671829044819,1.265697956085205,1.3701452561214913,16,0,0,14,1,43,15,rmpc,rmpc,RMPC,
77997,intercepted,1,0,0,0,142,16,8.0,126,142.0,71.0,4.344498634338379,0,1.1439511698531353,1.6818256378173828,1.241275409267769,127,0,0,125,1,142,126,rmpc,rmpc,RMPC,
77998,soldier_caught,0,1,0,0,283,13,6.5,270,,,1.9525046348571777,0,1.132386829910243,1.1414986848831177,1.2335430833657035,271,0,0,269,1,283,270,rmpc,rmpc,RMPC,
77999,intercepted,1,0,0,0,40,14,7.0,26,40.0,20.0,5.33003568649292,0,1.0480994747744665,0.4252642095088959,1.1942634332187247,27,0,0,25,1,40,26,rmpc,rmpc,RMPC,
