environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
72000,intercepted,1,0,0,0,173,31,15.5,142,173.0,86.5,8.93670654296875,0,1.2178599051870667,1.5052497386932373,1.2993418059260768,143,lr_ppo_seed57,lr_ppo,LR-PPO,57
72001,intercepted,1,0,0,0,225,89,44.5,136,225.0,112.5,12.631586074829102,0,1.158538304758768,0.7992110848426819,1.2520985318124438,137,lr_ppo_seed57,lr_ppo,LR-PPO,57
72002,intercepted,1,0,0,0,53,11,5.5,42,53.0,26.5,5.240416526794434,0,1.0631858432708785,0.5464006066322327,1.1687121696870195,43,lr_ppo_seed57,lr_ppo,LR-PPO,57
72003,intercepted,1,0,0,0,127,13,6.5,114,127.0,63.5,10.476585388183594,0,1.123879111720168,0.26808813214302063,1.2271838284606105,115,lr_ppo_seed57,lr_ppo,LR-PPO,57
72004,intercepted,1,0,0,0,209,16,8.0,193,209.0,104.5,2.406038284301758,0,1.0925598474046618,1.2535579204559326,1.180887792461706,194,lr_ppo_seed57,lr_ppo,LR-PPO,57
72005,intercepted,1,0,0,0,45,36,18.0,9,45.0,22.5,9.349981307983398,0,1.051556795835495,0.7225257754325867,1.1154403298600022,10,lr_ppo_seed57,lr_ppo,LR-PPO,57
72006,soldier_caught,0,1,0,0,488,10,5.0,478,,,1.6413954496383667,0,1.0870922862363508,0.8035222887992859,1.178232783962709,479,lr_ppo_seed57,lr_ppo,LR-PPO,57
72007,intercepted,1,0,0,0,195,41,20.5,154,195.0,97.5,12.008245468139648,0,1.1249453860905863,1.3730074167251587,1.216103113514281,155,lr_ppo_seed57,lr_ppo,LR-PPO,57
72008,intercepted,1,0,0,0,396,20,10.0,376,396.0,198.0,7.2676615715026855,0,1.1366546463112617,0.9457059502601624,1.2318916905836224,377,lr_ppo_seed57,lr_ppo,LR-PPO,57
72009,unsafe_intercept,0,0,1,0,141,38,19.0,103,,,3.1434130668640137,0,1.136778949974821,0.5646359324455261,1.2442091287490487,104,lr_ppo_seed57,lr_ppo,LR-PPO,57
72010,intercepted,1,0,0,0,52,9,4.5,43,52.0,26.0,7.664011001586914,0,1.1449002034284852,1.15870201587677,1.2780889802833653,44,lr_ppo_seed57,lr_ppo,LR-PPO,57
72011,intercepted,1,0,0,0,425,19,9.5,406,425.0,212.5,5.112429141998291,0,1.120647023512046,0.6109334826469421,1.2140110477834565,407,lr_ppo_seed57,lr_ppo,LR-PPO,57
72012,intercepted,1,0,0,0,175,13,6.5,162,175.0,87.5,4.958096027374268,0,1.1287422286220854,1.3425679206848145,1.2256221551581212,163,lr_ppo_seed57,lr_ppo,LR-PPO,57
72013,intercepted,1,0,0,0,112,18,9.0,94,112.0,56.0,4.655909061431885,0,1.1277652125609547,1.0872856378555298,1.2071620893127908,95,lr_ppo_seed57,lr_ppo,LR-PPO,57
72014,intercepted,1,0,0,0,36,8,4.0,28,36.0,18.0,13.135924339294434,0,1.1029128370613888,1.1799436807632446,1.13818799826747,29,lr_ppo_seed57,lr_ppo,LR-PPO,57
72015,intercepted,1,0,0,0,59,20,10.0,39,59.0,29.5,9.042535781860352,0,1.0469187643378972,0.8891985416412354,1.153093323730989,40,lr_ppo_seed57,lr_ppo,LR-PPO,57
72016,intercepted,1,0,0,0,94,12,6.0,82,94.0,47.0,10.535783767700195,0,1.1333952384540833,1.3291462659835815,1.2217642565066407,83,lr_ppo_seed57,lr_ppo,LR-PPO,57
72017,soldier_caught,0,1,0,0,86,40,20.0,46,,,1.1393524408340454,0,1.2078631361748309,1.8351022005081177,1.303115901041196,47,lr_ppo_seed57,lr_ppo,LR-PPO,57
72018,soldier_caught,0,1,0,0,51,8,4.0,43,,,1.024126648902893,0,1.0574518289755692,0.6652421951293945,1.214360575427889,44,lr_ppo_seed57,lr_ppo,LR-PPO,57
72019,intercepted,1,0,0,0,43,9,4.5,34,43.0,21.5,3.494156837463379,0,1.1102263510227204,1.446805715560913,1.2064653188251966,35,lr_ppo_seed57,lr_ppo,LR-PPO,57
72020,soldier_caught,0,1,0,0,41,9,4.5,32,,,1.8042653799057007,0,1.1233868210604696,0.8593297004699707,1.1929993171273758,33,lr_ppo_seed57,lr_ppo,LR-PPO,57
72021,intercepted,1,0,0,0,124,12,6.0,112,124.0,62.0,5.883828639984131,0,1.0858598559171753,1.8705284595489502,1.195943356713086,113,lr_ppo_seed57,lr_ppo,LR-PPO,57
72022,intercepted,1,0,0,0,41,11,5.5,30,41.0,20.5,8.597633361816406,0,1.182544550588054,0.6011922955513,1.239378636171933,31,lr_ppo_seed57,lr_ppo,LR-PPO,57
72023,intercepted,1,0,0,0,176,13,6.5,163,176.0,88.0,4.864512920379639,0,1.1598081009053602,0.6791155338287354,1.2448404797909713,164,lr_ppo_seed57,lr_ppo,LR-PPO,57
72024,intercepted,1,0,0,0,208,14,7.0,194,208.0,104.0,6.2328057289123535,0,1.128783260935392,1.4830920696258545,1.2191656401132274,195,lr_ppo_seed57,lr_ppo,LR-PPO,57
72025,intercepted,1,0,0,0,138,32,16.0,106,138.0,69.0,10.157904624938965,0,1.1876281820168004,0.5028903484344482,1.27811977818671,107,lr_ppo_seed57,lr_ppo,LR-PPO,57
72026,intercepted,1,0,0,0,10,8,4.0,2,10.0,5.0,5.034823894500732,0,1.3096507787704468,1.5829553604125977,1.3271929100471453,3,lr_ppo_seed57,lr_ppo,LR-PPO,57
72027,intercepted,1,0,0,0,175,15,7.5,160,175.0,87.5,4.307751178741455,0,1.1345426298631645,1.0237715244293213,1.2295252031097221,161,lr_ppo_seed57,lr_ppo,LR-PPO,57
72028,intercepted,1,0,0,0,601,15,7.5,586,601.0,300.5,2.2835822105407715,0,1.1175633423931555,1.8976655006408691,1.2237242382484381,587,lr_ppo_seed57,lr_ppo,LR-PPO,57
72029,soldier_caught,0,1,0,0,57,10,5.0,47,,,1.8828538656234741,0,1.1297320419301589,1.5453464984893799,1.2028405203560244,48,lr_ppo_seed57,lr_ppo,LR-PPO,57
72030,intercepted,1,0,0,0,156,25,12.5,131,156.0,78.0,10.814101219177246,0,1.1051383190082782,0.9214848279953003,1.1847940246140014,132,lr_ppo_seed57,lr_ppo,LR-PPO,57
72031,intercepted,1,0,0,0,156,12,6.0,144,156.0,78.0,4.680782318115234,0,1.1023966272329462,0.2021961659193039,1.205197993993095,145,lr_ppo_seed57,lr_ppo,LR-PPO,57
72032,intercepted,1,0,0,0,318,8,4.0,310,318.0,159.0,4.220804214477539,0,1.1337139305098647,1.0365705490112305,1.2197600915469686,311,lr_ppo_seed57,lr_ppo,LR-PPO,57
72033,intercepted,1,0,0,0,46,8,4.0,38,46.0,23.0,8.334098815917969,0,1.2172753978998234,2.663646697998047,1.3661825395367622,39,lr_ppo_seed57,lr_ppo,LR-PPO,57
72034,intercepted,1,0,0,0,136,10,5.0,126,136.0,68.0,2.625448226928711,0,1.1400851701188275,0.48975834250450134,1.2213414001611727,127,lr_ppo_seed57,lr_ppo,LR-PPO,57
72035,intercepted,1,0,0,0,188,9,4.5,179,188.0,94.0,8.528048515319824,0,1.095618525147438,2.1244168281555176,1.1911779225624552,180,lr_ppo_seed57,lr_ppo,LR-PPO,57
72036,soldier_caught,0,1,0,0,14,12,6.0,2,,,1.9696266651153564,0,1.427806278069814,1.5554521083831787,1.4788897694023724,3,lr_ppo_seed57,lr_ppo,LR-PPO,57
72037,soldier_caught,0,1,0,0,35,9,4.5,26,,,1.538166880607605,0,1.1930211396129042,1.2674663066864014,1.297693510365812,27,lr_ppo_seed57,lr_ppo,LR-PPO,57
72038,intercepted,1,0,0,0,277,11,5.5,266,277.0,138.5,5.371753692626953,0,1.107234012237872,1.621712327003479,1.2101758050174027,267,lr_ppo_seed57,lr_ppo,LR-PPO,57
72039,soldier_caught,0,1,0,0,13,11,5.5,2,,,1.7276273965835571,0,0.7182534635066986,1.0280673503875732,0.8102669369211302,3,lr_ppo_seed57,lr_ppo,LR-PPO,57
72040,intercepted,1,0,0,0,119,9,4.5,110,119.0,59.5,7.46729850769043,0,1.1274931798647116,1.191644310951233,1.2144335906634955,111,lr_ppo_seed57,lr_ppo,LR-PPO,57
72041,intercepted,1,0,0,0,75,8,4.0,67,75.0,37.5,4.947237014770508,0,1.0557467229664326,1.0159934759140015,1.1470789835574786,68,lr_ppo_seed57,lr_ppo,LR-PPO,57
72042,intercepted,1,0,0,0,194,64,32.0,130,194.0,97.0,4.660834789276123,0,1.075540577523581,1.5303857326507568,1.1813537283724407,131,lr_ppo_seed57,lr_ppo,LR-PPO,57
72043,intercepted,1,0,0,0,272,13,6.5,259,272.0,136.0,4.34233283996582,0,1.1449302509140509,0.6683890223503113,1.2344271799994562,260,lr_ppo_seed57,lr_ppo,LR-PPO,57
72044,intercepted,1,0,0,0,139,28,14.0,111,139.0,69.5,6.383866310119629,0,1.1596105906314083,1.7334201335906982,1.2658106919272165,112,lr_ppo_seed57,lr_ppo,LR-PPO,57
72045,intercepted,1,0,0,0,102,69,34.5,33,102.0,51.0,5.956552982330322,0,1.0910826483193565,2.3088533878326416,1.1831533350350767,34,lr_ppo_seed57,lr_ppo,LR-PPO,57
