environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
77000,intercepted,1,0,0,0,295,9,4.5,286,295.0,147.5,4.409330368041992,0,3.128733840968966,2.253070592880249,3.3891785889889423,287,ppo_seed45,ppo,PPO,45
77001,intercepted,1,0,0,0,20,17,8.5,3,20.0,10.0,8.396646499633789,0,4.098608136177063,6.454535961151123,4.420439021385633,4,ppo_seed45,ppo,PPO,45
77002,intercepted,1,0,0,0,88,58,29.0,30,88.0,44.0,14.559732437133789,0,2.89457110628005,1.0616559982299805,3.0992016719933995,31,ppo_seed45,ppo,PPO,45
77003,intercepted,1,0,0,0,34,30,15.0,4,34.0,17.0,10.934388160705566,0,2.7097765445709228,5.272831916809082,3.0398537562864143,5,ppo_seed45,ppo,PPO,45
77004,soldier_caught,0,1,0,0,314,72,36.0,242,,,1.8183677196502686,0,3.1817935881791293,2.6665780544281006,3.4337709609982947,243,ppo_seed45,ppo,PPO,45
77005,intercepted,1,0,0,0,39,13,6.5,26,39.0,19.5,7.25547456741333,0,2.7980783383051553,2.0587475299835205,3.2214454811956434,27,ppo_seed45,ppo,PPO,45
77006,intercepted,1,0,0,0,75,31,15.5,44,75.0,37.5,7.6952385902404785,0,2.9055747707684834,2.128258228302002,3.2099371343530843,45,ppo_seed45,ppo,PPO,45
77007,soldier_caught,0,1,0,0,200,16,8.0,184,,,1.3916724920272827,0,3.3337806464852515,2.732393503189087,3.623637200178547,185,ppo_seed45,ppo,PPO,45
77008,soldier_caught,0,1,0,0,39,9,4.5,30,,,1.9100126028060913,0,3.4081694387620494,3.3241519927978516,3.6049329031464965,31,ppo_seed45,ppo,PPO,45
77009,intercepted,1,0,0,0,476,136,68.0,340,476.0,238.0,8.0073881149292,0,3.2395301637761404,3.6098217964172363,3.5219217175117477,341,ppo_seed45,ppo,PPO,45
77010,intercepted,1,0,0,0,107,10,5.0,97,107.0,53.5,3.7858662605285645,0,3.376767935193315,2.5582828521728516,3.637253758951628,98,ppo_seed45,ppo,PPO,45
77011,intercepted,1,0,0,0,289,17,8.5,272,289.0,144.5,3.5841472148895264,0,3.0784425550983068,1.7375460863113403,3.3511056393605374,273,ppo_seed45,ppo,PPO,45
77012,intercepted,1,0,0,0,32,10,5.0,22,32.0,16.0,5.748152256011963,0,2.6711276976958565,2.571730136871338,2.8999696751776995,23,ppo_seed45,ppo,PPO,45
77013,intercepted,1,0,0,0,363,29,14.5,334,363.0,181.5,6.784270286560059,0,3.1025417695739375,2.8129236698150635,3.383609389471826,335,ppo_seed45,ppo,PPO,45
77014,intercepted,1,0,0,0,80,10,5.0,70,80.0,40.0,4.8484883308410645,0,2.8807959439049307,5.162506580352783,3.0871688690761907,71,ppo_seed45,ppo,PPO,45
77015,intercepted,1,0,0,0,415,9,4.5,406,415.0,207.5,4.004525184631348,0,3.196919040557647,2.830583095550537,3.468993145583317,407,ppo_seed45,ppo,PPO,45
77016,intercepted,1,0,0,0,86,8,4.0,78,86.0,43.0,5.767702102661133,0,3.3556357697595525,3.085047721862793,3.6391788083062937,79,ppo_seed45,ppo,PPO,45
77017,intercepted,1,0,0,0,41,14,7.0,27,41.0,20.5,12.736668586730957,0,3.9693442583084106,1.911996603012085,4.169132905691206,28,ppo_seed45,ppo,PPO,45
77018,intercepted,1,0,0,0,122,77,38.5,45,122.0,61.0,4.162955284118652,0,3.3814126343830773,3.048236131668091,3.6300359244499023,46,ppo_seed45,ppo,PPO,45
77019,intercepted,1,0,0,0,222,8,4.0,214,222.0,111.0,9.040027618408203,0,3.200061524468799,2.7981207370758057,3.463270681543959,215,ppo_seed45,ppo,PPO,45
77020,intercepted,1,0,0,0,347,10,5.0,337,347.0,173.5,6.891316890716553,0,3.2246920909930967,1.867637038230896,3.4883451866847763,338,ppo_seed45,ppo,PPO,45
77021,intercepted,1,0,0,0,385,41,20.5,344,385.0,192.5,10.352729797363281,0,3.17930475767108,3.2985610961914062,3.4133143992254755,345,ppo_seed45,ppo,PPO,45
77022,intercepted,1,0,0,0,243,16,8.0,227,243.0,121.5,3.4969847202301025,0,3.1454359811910413,2.22064471244812,3.4667619696526595,228,ppo_seed45,ppo,PPO,45
